KOs	FOCUS_401	FOCUS_402	FOCUS_410	FOCUS_413	FOCUS_414	FOCUS_417	FOCUS_428	FOCUS_431	FOCUS_433	FOCUS_444	FOCUS_445	FOCUS_450	FOCUS_454	FOCUS_457	FOCUS_461	FOCUS_463	FOCUS_488	FOCUS_498	FOCUS_509	FOCUS_528	FOCUS_541	FOCUS_546	FOCUS_547	FOCUS_551	FOCUS_554	FOCUS_558	FOCUS_562	FOCUS_564	FOCUS_570	FOCUS_579	FOCUS_582	FOCUS_586	FOCUS_592	FOCUS_597	FOCUS_609	FOCUS_610	FOCUS_621	FOCUS_625	FOCUS_626	FOCUS_632	FOCUS_659	FOCUS_665	FOCUS_667	FOCUS_672	FOCUS_676	FOCUS_679	FOCUS_688	FOCUS_697	FOCUS_698	FOCUS_701	FOCUS_711	FOCUS_713	FOCUS_725	FOCUS_733	FOCUS_754	FOCUS_763	FOCUS_780	FOCUS_784	FOCUS_786	FOCUS_795	FOCUS_796	FOCUS_804	FOCUS_805	FOCUS_806	FOCUS_812	FOCUS_827	FOCUS_831	FOCUS_832	FOCUS_833	FOCUS_838	FOCUS_846	FOCUS_848	FOCUS_857	FOCUS_871	FOCUS_874	FOCUS_885	FOCUS_889	FOCUS_900	FOCUS_905	FOCUS_911	FOCUS_921	FOCUS_925	FOCUS_930	FOCUS_931	FOCUS_939	FOCUS_940	FOCUS_957
K01934	2703.958704	1911.110719	1698.456905	1999.240825	3251.953288	3567.321138	2315.56209	5616.519489	2804.224127	1150.161614	2350.00246	2951.921032	1298.918876	2263.83754	3409.056376	2248.415026	2256.386534	2099.817275	2156.402672	1774.251799	1376.934683	1715.410714	3535.605118	992.2885979	1522.464127	3363.621667	2151.15322	2523.974074	3570.164643	2686.021811	4467.330688	2027.40873	1606.213069	774.6457672	2885.645635	3124.844048	2524.326595	2979.800661	2400.130899	1989.072989	2581.543968	2979.981429	1350.552196	1672.905344	1837.588228	2961.019444	2196.239709	3366.998624	1533.703175	4541.344603	2492.889894	1121.139655	2481.580556	5497.335398	1580.665979	2092.988995	1069.373968	2367.415608	1759.838254	1796.935979	2800.150582	5830.88291	2335.456905	3019.737487	2284.539732	1768.43918	2912.953201	2417.654233	3331.304339	3585.300582	1746.087278	2755.19955	1641.169264	1428.928492	2497.975661	2450.713069	1227.412698	1726.684048	2109.261584	2370.32373	1853.154365	2696.499233	2076.328439	1435.660767	1953.312513	2535.213254	978.6643122
K01935	1590.42619	365.9047619	294.2571429	154.3029412	357.1888312	1360.995238	262.7571429	243.9039683	446.9261905	291.9079365	1127.82619	922.1928571	158.4785714	392.0071429	1411.95	322.2166667	212.0880952	278.5777778	562.8047619	464.947619	77.20952381	122.7928571	529.0002381	235.3150794	348.6714286	402.897619	768.4405483	160.9555556	890.3111111	662.4222222	1250.007143	106	87.97460317	260.5047619	199.5825397	832.9888889	404.0096639	183.4690476	512.2888889	792.8285714	315.1583333	116.1126984	530.3166667	296.0833333	288.1349206	532.8198413	267.0214286	300.8936508	126.5666667	489.9619048	332.8595238	147.1007937	575.95	4284.581933	1098.833333	728.7365079	177.5190476	799.5547619	237.0968254	234.6944444	816.6571429	70.40714286	274.3952381	101.5753968	162.7404762	201.618254	213.975	380.9309524	34.71428571	1114.200794	682.0690476	436.2261905	314.4080999	432.2702381	202.8357143	266.05	420.2619048	288.4309524	281.707563	1097.979365	548.7666667	49.99444444	160.6428571	479.1793651	641.4055556	259.4785714	220.2642857
K01937	4784.193413	2835.455826	2235.40507	4579.519724	3834.481576	5751.693003	4105.114036	6134.036003	3952.876879	2202.500757	3135.464651	3604.351154	2256.049651	4725.533675	4774.389403	2438.516861	3144.992039	4451.625602	2888.91446	2344.725096	3017.033584	2960.154292	4322.792747	2867.48661	2130.92376	4139.106682	4826.543434	4151.672239	4835.715727	4251.750405	5549.84078	5444.48275	2622.919338	1561.331853	3806.209549	5258.687584	4516.028889	4696.225738	3798.896037	4519.364733	3674.035558	4361.785613	3680.107089	3375.164671	3485.555506	4221.559255	3877.440474	4702.186767	4646.049505	5512.08864	4145.005032	3281.50938	3605.473522	6802.954512	2098.061239	3613.408872	1540.513265	3844.173712	3901.878774	2471.670688	4316.681163	6886.562268	4158.851108	5384.07328	3826.920368	4533.218079	3924.181336	4653.058514	5262.247235	4719.848846	3074.761743	3489.188388	3801.452291	3890.013966	4889.43232	4816.496096	2100.290986	2443.371621	2289.631156	4311.673383	4999.23464	4298.064829	4827.418806	2234.910767	3691.319172	4272.283896	1878.996881
K01938	4339.813533	2595.989159	2243.862374	4124.072038	1950.735835	5027.68467	4046.737459	5729.097618	3108.776879	2064.765848	2872.431189	2717.224352	2055.840723	4009.408675	4283.524238	2282.598093	2420.533169	4063.950827	1722.87024	2160.625321	2979.994009	2375.980193	2924.710913	2704.578952	2063.817679	3791.247158	4161.645312	4098.67314	4327.36392	3801.241396	5436.44078	5043.061954	2607.425516	1122.605051	3357.016306	4808.566509	4137.391554	4540.85299	3502.552794	4192.096039	3373.276625	4025.950317	3591.886593	2910.16895	2596.657758	3958.196868	3205.28214	4494.954785	4515.226468	4623.880886	3650.074176	3149.692397	2971.805879	6224.191498	1987.965893	3552.147064	1475.161688	3033.322704	3861.745891	2189.288556	4019.979586	6213.812718	3647.389997	4044.939947	3055.497958	4141.637223	3090.833813	4185.468649	4249.641154	4328.193895	2807.816505	2653.292667	3602.49935	3380.081083	4336.45584	4475.846096	1854.854274	2178.880855	2145.465099	4178.501954	4895.391172	4169.114979	4810.524437	1662.982839	3600.444397	3623.915202	1753.662904
K01939	4799.202422	2835.455826	2450.423088	4582.663868	3836.932026	5751.693003	4109.870793	6138.744046	3952.876879	2218.257514	3136.38357	3605.882686	2259.599651	4725.533675	4774.502016	2443.392537	3166.420868	4455.250827	2890.139685	2349.350321	3021.934485	2965.055193	4342.145675	2871.162286	2131.842679	4140.106682	4828.074966	4190.57314	4857.66888	4259.408062	5549.84078	5448.464732	2624.144563	1562.863384	3808.966306	5258.99389	4520.92979	4719.811323	3801.652794	4519.671039	3679.748847	4367.299126	3681.944927	3375.777284	3543.141091	4222.171868	3878.640474	4732.204785	4652.869325	5513.620171	4147.149176	3331.718389	3643.608657	6803.87343	2104.493671	3672.553017	1547.270022	3845.705244	3915.662558	2474.427445	4319.43792	6889.012718	4158.851108	5384.07328	3841.610458	4535.962223	3929.30048	4662.860316	5263.166154	4727.200197	3074.761743	3490.401001	3801.877291	3904.22275	4894.333221	4816.496096	2149.912607	2449.472521	2297.113138	4425.006716	5000.766172	4313.992757	4858.049437	2252.982839	3693.144397	4273.590202	1884.791476
K01940	951.3660053	619.7325397	1256.704762	1118.504793	1283.677826	1512.14709	1429.283995	5518.105026	1584.665079	618.9875661	740.7210317	1051.115079	656.7756614	808.7849206	954.5157407	700.0796296	1189.63836	877.5287037	385.5417989	1107.976323	836.0884921	928.4928571	2052.36918	538.7919312	1194.751984	1027.546429	925.0279822	1259.957407	2391.965873	1990.227778	1344.666402	1549.041667	1060.409259	441.5779101	2309.990873	2007.914286	1975.533738	1739.404233	788.6851852	794.4822751	1802.288889	1167.775	774.1481481	568.237963	682.8358466	2103.142063	1238.656614	1191.319577	1114.896032	2862.744841	1547.138228	725.357672	893.0444444	746.4630174	635.962963	1285.093519	771.3218254	1085.609259	1213.930159	1037.685185	1097.411772	4788.255291	985.509127	1384.435582	1422.033069	732.8108466	1181.971296	1693.757804	1385.370767	2061.222487	696.1710317	1687.850265	1159.475692	458.8063492	1765.260185	975.3759259	741.0424603	973.947619	532.433489	760.2718254	523.6555556	938.5157407	1572.339153	727.8136243	1749.19537	1183.389683	533.451455
K01942	1588.708333	443.8333333	1021.7	258.5	299.9033333	1390.5	1158.791667	5150.333333	123.8333333	421	1236.125	1509.5	235.7333333	654.5833333	876.6916667	627.3333333	170	144.875	487.6333333	770.9583333	682.9916667	815.65	1721.371667	387.375	1160.375	698.375	647.4689394	616.25	2603.5	1654.916667	1316	1279.875	188.5	184.5583333	1300.541667	2146.666667	293.4166667	1343.833333	705.5833333	811	1587.75	634.625	656.7833333	399.875	312.625	2239.333333	805.75	924.9166667	827.5	448.7083333	1329.125	343.6166667	446.7333333	4410.208333	1200.083333	491.0416667	526.3083333	497.0333333	42.83333333	487.6666667	1289.225	93.5	556.7916667	316.2916667	411.3666667	195.1833333	443.2916667	1586.375	93.875	1178.216667	884.6583333	820.7166667	521.1666667	301.6666667	1078.941667	558.75	302.9583333	811.3333333	344.5	1075.041667	723.9166667	770.875	511.65	172.875	142.2083333	457.75	458.1416667
K01945	4799.202422	2837.705826	2452.673088	4582.663868	3842.932026	5753.943003	4109.870793	6138.936903	3952.876879	2218.257514	3136.38357	3610.382686	2264.849651	4725.533675	4774.502016	2443.392537	3166.420868	4455.250827	2890.139685	2350.100321	3021.934485	2965.055193	4342.145675	2871.162286	2131.842679	4140.106682	4828.074966	4190.57314	4857.66888	4262.408062	5549.84078	5448.464732	2624.144563	1562.863384	3808.966306	5258.99389	4520.92979	4719.811323	3804.652794	4519.671039	3681.998847	4367.299126	3681.944927	3375.777284	3543.141091	4221.171868	3878.640474	4738.954785	4652.869325	5513.620171	4147.149176	3331.718389	3645.858657	6803.87343	2104.493671	3678.553017	1547.270022	3845.705244	3915.662558	2474.427445	4319.43792	6889.012718	4158.851108	5384.07328	3844.610458	4535.962223	3931.55048	4662.860316	5293.316154	4730.950197	3174.511743	3490.401001	3804.877291	3904.22275	4894.333221	4816.496096	2149.912607	2458.472521	2297.863138	4425.006716	5000.766172	4313.992757	4864.049437	2252.982839	3693.144397	4272.590202	1884.791476
K01947	1588.708333	443.8333333	1021.7	258.5	299.9033333	1390.5	1158.791667	5150.333333	123.8333333	421	1236.125	1509.5	235.7333333	654.5833333	876.6916667	627.3333333	170	144.875	487.6333333	770.9583333	682.9916667	815.65	1721.371667	387.375	1160.375	698.375	647.4689394	616.25	2603.5	1654.916667	1316	1279.875	188.5	184.5583333	1300.541667	2146.666667	293.4166667	1343.833333	705.5833333	811	1587.75	634.625	656.7833333	399.875	312.625	2239.333333	805.75	924.9166667	827.5	448.7083333	1329.125	343.6166667	446.7333333	4410.208333	1200.083333	491.0416667	526.3083333	497.0333333	42.83333333	487.6666667	1289.225	93.5	556.7916667	316.2916667	411.3666667	195.1833333	443.2916667	1586.375	93.875	1178.216667	884.6583333	820.7166667	521.1666667	301.6666667	1078.941667	558.75	302.9583333	811.3333333	344.5	1075.041667	723.9166667	770.875	511.65	172.875	142.2083333	457.75	458.1416667
K01950	4757.363413	2775.072885	2272.949356	4425.843449	3831.420399	5733.263003	4090.724036	6104.709239	3919.436879	2122.846154	3088.004651	3582.451154	2128.929651	4657.070342	4720.369403	2294.390195	3052.645849	4440.087824	2754.327793	2328.315096	2926.563584	2908.411435	3891.654428	2707.684388	2094.177093	4129.993349	4808.849942	3974.88335	4764.291759	4219.693673	5396.04078	5444.48275	2572.583782	1548.865186	3745.231772	5240.698695	4365.090653	4598.054309	3549.361434	4510.884733	3627.278892	4182.886724	3610.947089	2832.858004	3429.694395	4177.520367	3733.920474	4429.359307	4630.132838	5471.11864	4135.145032	3221.281167	3584.156855	6760.150198	2039.647905	3469.373317	1532.193265	3448.402284	3883.280996	2196.126244	4212.841163	6625.948935	4044.331108	5263.188836	3780.58811	4321.453635	3840.961336	4648.658514	5236.817235	4676.820798	3117.397878	3438.461722	3652.914906	3820.123966	4773.43232	4815.616096	1802.624319	2225.219716	2218.97645	4052.999256	4969.13464	4254.100385	4831.418806	1814.831878	3496.403616	4167.313896	1840.491167
K01951	4759.113413	2777.425826	2278.73507	4469.639724	3836.081576	5733.263003	4092.686157	6127.987016	3919.436879	2131.020757	3093.383439	3582.451154	2141.384197	4679.865797	4726.369403	2312.556861	3139.872039	4446.289844	2846.812641	2327.921157	2935.343887	2919.674292	4267.850929	2710.40661	2094.84376	4132.626682	4825.663434	3993.272239	4823.053909	4222.190405	5398.04078	5443.300932	2573.639338	1552.531853	3740.342883	5240.299705	4443.428889	4601.625738	3551.536037	4511.884733	3628.445558	4194.631673	3618.507089	2833.524671	3463.555506	4194.765316	3740.920474	4562.60101	4647.049505	5473.36864	4136.645032	3242.43196	3609.323522	6802.514512	2072.981239	3601.928872	1532.193265	3808.973712	3889.558774	2388.070688	4212.841163	6628.282268	4044.14929	5272.451462	3801.694171	4327.898079	3843.711336	4648.658514	5235.95966	4714.358846	3128.311743	3439.628388	3795.212291	3821.373966	4759.341411	4815.616096	2023.290986	2315.943742	2291.241156	4068.445504	4970.63464	4261.544829	4833.418806	2212.470767	3663.201596	4168.563896	1877.996881
K01952	4799.202422	2837.705826	2452.673088	4565.663868	3842.932026	5753.943003	4109.870793	6137.936903	3952.876879	2217.257514	3128.38357	3610.382686	2256.849651	4725.533675	4768.502016	2443.392537	3166.420868	4450.250827	2890.139685	2350.100321	3024.934485	2965.055193	4340.145675	2871.162286	2131.842679	4140.106682	4828.074966	4190.57314	4857.66888	4262.408062	5549.84078	5448.464732	2624.144563	1562.863384	3808.966306	5258.99389	4520.92979	4716.811323	3804.652794	4519.671039	3681.998847	4366.299126	3681.944927	3375.777284	3543.141091	4221.171868	3878.640474	4738.954785	4652.869325	5512.620171	4147.149176	3331.718389	3645.858657	6802.87343	2104.493671	3678.553017	1547.270022	3845.705244	3915.662558	2474.427445	4319.43792	6889.012718	4158.851108	5384.07328	3844.610458	4535.962223	3931.55048	4662.860316	5293.316154	4730.950197	3174.511743	3490.401001	3804.877291	3904.22275	4894.333221	4816.496096	2148.912607	2455.472521	2297.863138	4425.006716	5000.766172	4313.992757	4864.049437	2252.982839	3693.144397	4272.590202	1884.791476
K01953	583.0321429	1480.678571	1335.235714	842.610084	399.4626407	645.452381	2120.263095	5681.671429	577.6857143	926.25	1174.677381	1121.564286	940.9642857	815.6142857	1521.05119	1816.080952	600.1619048	1074.103571	371.6714286	1418.982143	1179.710714	1048.35	2076.114524	617.075	686.2821429	2818.760714	898.8581169	1798.066667	2347.447619	1865.659524	1987.814286	1446.839286	642.5714286	374.7178571	1524.796429	2072.135714	656.5310924	2555.7	1533.733333	1037.035714	2161.009524	2107.439286	936.8857143	536.9107143	883.2607143	2068.185714	1021.321429	2862.090476	1340.814286	1204.382143	1895.175	731.3	1599.15	295.1878852	613.9285714	1967.717857	691.1821429	1579.378571	788.5714286	1188.728571	1660.032143	315.2142857	1373.025	535.6702381	644.8785714	737.85	1392.070238	1706.996429	1235.603571	541.3071429	981.5892857	1204.880952	1031.131513	552.8904762	1695.946429	1946.307143	781.9035714	1036.67619	1724.186134	348.5035714	1108.12381	2557.810714	1175.414286	729.8821429	835.9821429	1211.128571	830.7940476
K01954	4784.193413	2837.705826	2237.65507	4580.519724	3838.981576	5753.943003	4106.864036	6133.286003	3952.876879	2202.500757	3135.464651	3608.851154	2263.099651	4725.533675	4774.389403	2439.716861	3145.592039	4453.775602	2888.91446	2348.625096	3016.783584	2960.154292	4326.217747	2867.23661	2130.92376	4139.106682	4826.543434	4151.672239	4839.015727	4253.500405	5549.84078	5444.48275	2622.919338	1561.331853	3806.209549	5258.687584	4516.028889	4695.725738	3801.646037	4519.364733	3676.710558	4361.785613	3679.857089	3375.164671	3485.055506	4220.559255	3878.640474	4708.936767	4646.299505	5511.33864	4145.005032	3282.70938	3607.723522	6799.204512	2098.061239	3623.408872	1540.513265	3844.173712	3901.878774	2471.670688	4316.681163	6886.562268	4158.851108	5384.07328	3830.520368	4533.568079	3929.156336	4653.058514	5290.747235	4723.598846	3174.511743	3489.788388	3804.877291	3890.438966	4884.43232	4816.496096	2100.290986	2453.571621	2290.381156	4311.173383	4999.23464	4298.064829	4833.418806	2234.910767	3691.919172	4272.033896	1879.446881
K01955	4784.193413	2837.705826	2237.65507	4580.519724	3838.981576	5753.943003	4106.864036	6133.286003	3952.876879	2202.500757	3135.464651	3608.851154	2263.099651	4725.533675	4774.389403	2439.716861	3145.592039	4453.775602	2888.91446	2348.625096	3016.783584	2960.154292	4326.217747	2867.23661	2130.92376	4139.106682	4826.543434	4151.672239	4839.015727	4253.500405	5549.84078	5444.48275	2622.919338	1561.331853	3806.209549	5258.687584	4516.028889	4695.725738	3801.646037	4519.364733	3676.710558	4361.785613	3679.857089	3375.164671	3485.055506	4220.559255	3878.640474	4708.936767	4646.299505	5511.33864	4145.005032	3282.70938	3607.723522	6799.204512	2098.061239	3623.408872	1540.513265	3844.173712	3901.878774	2471.670688	4316.681163	6886.562268	4158.851108	5384.07328	3830.520368	4533.568079	3929.156336	4653.058514	5290.747235	4723.598846	3174.511743	3489.788388	3804.877291	3890.438966	4884.43232	4816.496096	2100.290986	2453.571621	2290.381156	4311.173383	4999.23464	4298.064829	4833.418806	2234.910767	3691.919172	4272.033896	1879.446881
K01956	4784.193413	2837.705826	2237.65507	4580.519724	3838.981576	5753.943003	4106.864036	6133.286003	3952.876879	2202.500757	3135.464651	3608.851154	2263.099651	4725.533675	4774.389403	2439.716861	3145.592039	4453.775602	2888.91446	2348.625096	3016.783584	2960.154292	4326.217747	2867.23661	2130.92376	4139.106682	4826.543434	4151.672239	4839.015727	4253.500405	5549.84078	5444.48275	2622.919338	1561.331853	3806.209549	5258.687584	4516.028889	4695.725738	3801.646037	4519.364733	3676.710558	4361.785613	3679.857089	3375.164671	3485.055506	4220.559255	3878.640474	4708.936767	4646.299505	5511.33864	4145.005032	3282.70938	3607.723522	6799.204512	2098.061239	3623.408872	1540.513265	3844.173712	3901.878774	2471.670688	4316.681163	6886.562268	4158.851108	5384.07328	3830.520368	4533.568079	3929.156336	4653.058514	5290.747235	4723.598846	3174.511743	3489.788388	3804.877291	3890.438966	4884.43232	4816.496096	2100.290986	2453.571621	2290.381156	4311.173383	4999.23464	4298.064829	4833.418806	2234.910767	3691.919172	4272.033896	1879.446881
K01958	1679.45	424.5	374.6	262.15	228.7	1402.65	1178.4	4893.3	339.05	381.8	1253.6	1637.4	148.1333333	528.2333333	725.8	729.6333333	94.9	287.05	448.85	582.4	534.2	731	1663.316667	466.7	450.35	900.3833333	645.55	219.6	2718.733333	1693.116667	1273.2	1247	169.05	103.5	1329.233333	2357.766667	499.2666667	1249.85	650.3166667	792.9	1547.4	450.2833333	838.1166667	326.9166667	255	2230.966667	841.85	991.1666667	741.9	406.8333333	1493.333333	197.1666667	797.6333333	4392	1208.25	802.9666667	405.2	556.55	178.4	142.9666667	935.7	183.45	473.05	221.3333333	415.9333333	238.55	295.5833333	1610.283333	43	1110.833333	810.8	966.1666667	199.5666667	137.5	1154.166667	777.3	335.0833333	867.05	307.3	930.9	648.7666667	435.9	497.85	205.1	335.7333333	604.65	505.7
K01959	1679.45	424.5	374.6	262.15	228.7	1402.65	1178.4	4893.3	339.05	381.8	1253.6	1637.4	148.1333333	528.2333333	725.8	729.6333333	94.9	287.05	448.85	582.4	534.2	731	1663.316667	466.7	450.35	900.3833333	645.55	219.6	2718.733333	1693.116667	1273.2	1247	169.05	103.5	1329.233333	2357.766667	499.2666667	1249.85	650.3166667	792.9	1547.4	450.2833333	838.1166667	326.9166667	255	2230.966667	841.85	991.1666667	741.9	406.8333333	1493.333333	197.1666667	797.6333333	4392	1208.25	802.9666667	405.2	556.55	178.4	142.9666667	935.7	183.45	473.05	221.3333333	415.9333333	238.55	295.5833333	1610.283333	43	1110.833333	810.8	966.1666667	199.5666667	137.5	1154.166667	777.3	335.0833333	867.05	307.3	930.9	648.7666667	435.9	497.85	205.1	335.7333333	604.65	505.7
K01960	1679.45	424.5	374.6	262.15	228.7	1402.65	1178.4	4893.3	339.05	381.8	1253.6	1637.4	148.1333333	528.2333333	725.8	729.6333333	94.9	287.05	448.85	582.4	534.2	731	1663.316667	466.7	450.35	900.3833333	645.55	219.6	2718.733333	1693.116667	1273.2	1247	169.05	103.5	1329.233333	2357.766667	499.2666667	1249.85	650.3166667	792.9	1547.4	450.2833333	838.1166667	326.9166667	255	2230.966667	841.85	991.1666667	741.9	406.8333333	1493.333333	197.1666667	797.6333333	4392	1208.25	802.9666667	405.2	556.55	178.4	142.9666667	935.7	183.45	473.05	221.3333333	415.9333333	238.55	295.5833333	1610.283333	43	1110.833333	810.8	966.1666667	199.5666667	137.5	1154.166667	777.3	335.0833333	867.05	307.3	930.9	648.7666667	435.9	497.85	205.1	335.7333333	604.65	505.7
K01961	3436.490265	1024.961774	1087.639832	2735.392788	734.2982875	3622.305199	2947.947401	5282.227625	1355.836086	1146.372477	1959.607645	2133.613456	986.0853211	2978.308257	2650.735805	818.862946	1532.802727	2588.160347	1855.599414	800.0626911	2193.112538	1997.693578	1865.119144	2226.036901	945.159633	1663.401682	3390.261931	1855.253721	3887.235933	2974.234149	2384.510092	4619.04498	1159.211825	803.2360856	2102.708359	4437.27788	2404.352294	2896.525076	1957.954027	3277.991743	2581.155479	1748.549134	3159.438226	1900.525994	1791.511723	3397.901427	2495.017431	2297.184608	3845.162997	1282.67737	2910.631804	2235.994725	1356.854077	5564.93578	1527.464704	2204.375433	707.8892966	1811.444215	2297.634964	767.5763761	2364.497248	1145.029358	2229.690163	2607.437309	1867.170031	2965.69001	1270.761468	3839.604281	2252.385321	2141.899898	2025.591131	1548.738838	2559.477472	2759.402141	3792.299083	3133.933028	1118.667176	1501.099694	477.2862385	3032.750663	3827.096942	1936.362819	3227.440367	980.1	2180.454638	2192.070642	1417.982569
K01962	4352.202422	2596.205826	2225.387374	4156.538868	2014.932026	4995.818003	3964.582914	6022.061903	3074.876879	1913.882514	2940.762358	2745.507686	1773.154197	4010.120797	4194.877016	2386.692537	3012.285154	3604.400069	2350.957867	2109.581382	2968.714788	2366.037336	3085.642428	2683.662286	2048.467679	3801.106682	4302.574966	4138.82314	4332.294205	3782.158062	4902.84078	5037.532914	2602.644563	1134.988384	3343.799639	4800.581011	4173.42979	4525.114895	3459.152794	4131.546039	3446.373847	4025.780187	3590.819927	2852.152284	2483.891091	3999.902929	3146.315474	4573.129028	4524.119325	4636.495171	3535.524176	3185.268389	2611.483657	6276.302002	2027.368671	3257.928017	1504.145022	2999.330244	3876.912558	2395.302445	4048.06292	6229.512718	3614.16929	4054.141462	3108.866519	4114.987223	3071.05048	4128.485316	4218.033579	4332.700197	2721.011743	2589.176001	3601.502291	3309.84775	4359.717312	4472.746096	1969.037607	2122.234643	2218.113138	4172.718837	4917.141172	4256.867757	4786.174437	2044.982839	3431.536821	3635.215202	1778.270047
K01963	4352.202422	2596.205826	2225.387374	4156.538868	2014.932026	4995.818003	3964.582914	6022.061903	3074.876879	1913.882514	2940.762358	2745.507686	1773.154197	4010.120797	4194.877016	2386.692537	3012.285154	3604.400069	2350.957867	2109.581382	2968.714788	2366.037336	3085.642428	2683.662286	2048.467679	3801.106682	4302.574966	4138.82314	4332.294205	3782.158062	4902.84078	5037.532914	2602.644563	1134.988384	3343.799639	4800.581011	4173.42979	4525.114895	3459.152794	4131.546039	3446.373847	4025.780187	3590.819927	2852.152284	2483.891091	3999.902929	3146.315474	4573.129028	4524.119325	4636.495171	3535.524176	3185.268389	2611.483657	6276.302002	2027.368671	3257.928017	1504.145022	2999.330244	3876.912558	2395.302445	4048.06292	6229.512718	3614.16929	4054.141462	3108.866519	4114.987223	3071.05048	4128.485316	4218.033579	4332.700197	2721.011743	2589.176001	3601.502291	3309.84775	4359.717312	4472.746096	1969.037607	2122.234643	2218.113138	4172.718837	4917.141172	4256.867757	4786.174437	2044.982839	3431.536821	3635.215202	1778.270047
