KO	FOCUS_401	FOCUS_402	FOCUS_410	FOCUS_413	FOCUS_414	FOCUS_417	FOCUS_428	FOCUS_431	FOCUS_433	FOCUS_444	FOCUS_445	FOCUS_450	FOCUS_454	FOCUS_457	FOCUS_461	FOCUS_463	FOCUS_488	FOCUS_498	FOCUS_509	FOCUS_528	FOCUS_541	FOCUS_546	FOCUS_547	FOCUS_551	FOCUS_554	FOCUS_558	FOCUS_562	FOCUS_564	FOCUS_570	FOCUS_579	FOCUS_582	FOCUS_586	FOCUS_592	FOCUS_597	FOCUS_609	FOCUS_610	FOCUS_621	FOCUS_625	FOCUS_626	FOCUS_632	FOCUS_659	FOCUS_665	FOCUS_667	FOCUS_672	FOCUS_676	FOCUS_679	FOCUS_688	FOCUS_697	FOCUS_698	FOCUS_701	FOCUS_711	FOCUS_713	FOCUS_725	FOCUS_733	FOCUS_754	FOCUS_763	FOCUS_780	FOCUS_784	FOCUS_786	FOCUS_795	FOCUS_796	FOCUS_804	FOCUS_805	FOCUS_806	FOCUS_812	FOCUS_827	FOCUS_831	FOCUS_832	FOCUS_833	FOCUS_838	FOCUS_846	FOCUS_848	FOCUS_857	FOCUS_871	FOCUS_874	FOCUS_885	FOCUS_889	FOCUS_900	FOCUS_905	FOCUS_911	FOCUS_921	FOCUS_925	FOCUS_930	FOCUS_931	FOCUS_939	FOCUS_940	FOCUS_957
K01704	0.00168862	0.001590235	0.001541776	0.001755719	0.001075158	0.001696195	0.001878339	0.001722327	0.00167941	0.001700844	0.001699196	0.001407632	0.001467115	0.001800643	0.001596111	0.001636623	0.001462318	0.001705635	0.001128552	0.001705426	0.001848705	0.001456957	0.001425062	0.001822628	0.001821931	0.001758624	0.001784978	0.001863577	0.001588182	0.001656064	0.001390326	0.001827899	0.00155416	0.001433983	0.001571325	0.001756888	0.001781565	0.001781847	0.001642814	0.001818296	0.001709791	0.001788826	0.001854086	0.00135161	0.001627594	0.001753614	0.001611277	0.00177575	0.001949138	0.001492399	0.001662383	0.001924146	0.001372909	0.001640439	0.001712121	0.001665339	0.001867399	0.001407696	0.001969965	0.001763539	0.00171012	0.001478924	0.0017649	0.001527962	0.001554882	0.001729805	0.001539428	0.001700675	0.001561678	0.001602305	0.00161555	0.00142232	0.001869558	0.0017962	0.001686548	0.001858658	0.001686347	0.001547323	0.00174586	0.001702229	0.001964968	0.001903791	0.001873051	0.001645637	0.001836793	0.001736928	0.001723028
K01706	0	0	4.41E-05	7.62E-06	2.80E-05	6.66E-06	2.01E-05	2.67E-05	0	0	0	0	0	0	3.07E-06	0	1.15E-06	8.39E-06	1.40E-06	6.19E-05	6.59E-06	0	7.12E-06	0	0	6.73E-07	1.68E-05	0	2.43E-05	0	5.58E-07	1.17E-05	1.69E-06	0	0	6.05E-06	4.78E-05	2.50E-06	7.42E-07	0.000192182	3.07E-06	3.22E-07	0	1.33E-06	6.81E-07	2.51E-06	2.65E-05	5.84E-07	2.47E-05	2.99E-05	1.68E-06	2.56E-06	3.21E-05	1.63E-05	0	1.31E-06	2.85E-06	0.000162442	3.87E-05	1.17E-05	0	1.21E-06	0	1.18E-05	1.68E-06	3.58E-06	3.10E-06	0	0.000102755	3.10E-07	2.42E-06	1.38E-05	3.48E-05	4.42E-06	8.42E-05	3.51E-06	5.38E-07	1.02E-05	8.52E-05	1.91E-05	0	3.31E-07	1.18E-05	3.26E-06	1.42E-05	2.60E-06	3.24E-05
K01707	0	0	0	0	0	0	0	7.35E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.62E-06	0	0	0	1.09E-05	0	1.57E-07	0	0	0	0	0	0	0	0	7.15E-07	0	0	3.84E-07	0	0	8.88E-07	0	3.35E-07	0	0	5.21E-07	2.39E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.10E-07	0	0	0	1.58E-06	2.48E-07	0	5.38E-07	5.67E-07	0	2.81E-07	0	0	0	9.32E-07	0	0	0
K01708	0.000143811	0.000191235	0.000151343	0.000189028	5.66E-05	8.90E-05	2.63E-05	2.90E-05	9.31E-05	5.97E-05	8.33E-05	1.68E-05	1.28E-05	8.19E-05	0.000484005	6.24E-05	0.000229728	8.51E-05	1.91E-05	0.000111475	4.51E-05	1.90E-05	0.000140671	2.98E-05	2.09E-05	1.11E-05	0.00012029	0.000210849	6.09E-05	0.000116059	0.000284709	5.71E-05	0.000398456	6.80E-05	0.00034742	9.07E-06	9.78E-05	5.29E-05	8.02E-05	0.000216653	7.41E-05	5.74E-05	1.59E-05	2.22E-05	2.59E-05	4.40E-05	6.65E-05	0.000175596	5.64E-05	0.000592949	2.68E-05	0.000113625	5.36E-05	9.45E-05	0.000112148	9.52E-05	9.99E-05	0.000215401	5.03E-05	0.000520014	0.000106497	0.000924391	0.000138562	5.94E-05	0.000243254	0.0001318	0.000289901	5.27E-06	0.000431644	0.000579771	3.09E-05	0.000298435	0.000191799	7.52E-05	9.09E-05	3.51E-06	0.000361938	0.000125873	0.000207567	0.000170469	1.89E-05	7.44E-05	0.000227231	0.000751267	0.00022143	4.01E-05	9.27E-05
K01709	2.23E-05	0.000177123	2.05E-05	5.84E-05	7.79E-06	3.28E-05	2.80E-05	2.38E-05	8.84E-05	5.40E-05	1.82E-05	6.12E-05	7.08E-06	6.22E-06	1.81E-05	8.46E-05	2.53E-05	7.91E-05	2.70E-05	0.000138855	1.80E-05	1.85E-06	0.000107374	1.32E-05	1.08E-05	6.73E-06	3.69E-05	1.55E-05	2.19E-05	2.01E-05	0.000243439	4.25E-06	0.000375945	2.53E-05	4.71E-06	9.58E-06	8.92E-05	3.04E-05	1.89E-05	1.52E-05	2.34E-05	1.19E-05	1.91E-06	1.73E-05	2.38E-06	1.97E-05	6.20E-06	4.63E-05	7.36E-06	5.60E-05	8.38E-05	3.37E-05	0.000249484	7.26E-05	4.62E-06	3.13E-05	4.95E-05	4.55E-05	0	3.41E-06	2.74E-05	4.18E-05	2.74E-05	1.38E-06	2.02E-06	2.71E-05	2.07E-05	5.54E-05	3.75E-06	7.74E-06	3.05E-05	6.75E-05	6.42E-06	5.37E-06	7.68E-06	7.77E-06	1.24E-05	3.49E-05	5.32E-06	5.34E-06	0	1.32E-06	4.61E-05	1.21E-05	3.37E-05	4.07E-05	6.75E-05
K01710	0.001851203	0.001881384	0.001369151	0.001981498	0.002193788	0.001977323	0.001815346	0.001490498	0.00197486	0.00190195	0.00178106	0.001892733	0.001791485	0.002013978	0.001741896	0.001841428	0.00216568	0.001923237	0.002254789	0.001519472	0.001805914	0.001876737	0.001792934	0.002033569	0.001826844	0.001884693	0.001834	0.00191944	0.001819177	0.001899374	0.001883478	0.001951161	0.001933482	0.00176161	0.001819145	0.001885299	0.001916418	0.001814612	0.001891006	0.001933984	0.001798194	0.001955665	0.001913345	0.002176841	0.002014597	0.001876003	0.001983059	0.001829323	0.001900473	0.001670537	0.001865974	0.001900925	0.001641736	0.001690743	0.001769514	0.001619348	0.001838862	0.001801714	0.002001546	0.001767925	0.00187255	0.001723617	0.001975593	0.002126065	0.001932229	0.001999072	0.001910649	0.00187928	0.001741874	0.001732223	0.001889131	0.001828094	0.001689084	0.00194495	0.001858812	0.001925286	0.001796865	0.001930612	0.001759831	0.001873493	0.001930558	0.001845222	0.001844519	0.00178114	0.001534569	0.001933685	0.001717541
K01711	5.51E-05	0.000173717	0.000113707	8.11E-05	5.03E-05	6.24E-05	9.48E-05	3.28E-06	0.00010465	4.56E-05	0.000183209	7.18E-05	0.00016087	3.33E-05	0.00029203	6.42E-05	4.96E-05	7.49E-05	4.41E-05	0.000104141	1.06E-05	1.26E-05	9.48E-05	8.67E-05	0.00013766	9.51E-05	0.000122688	7.99E-05	0.000101212	0.000103085	0.000305763	1.59E-05	0.000400916	6.27E-05	2.01E-05	9.24E-05	0.00012689	4.54E-05	7.91E-05	7.72E-05	9.93E-05	2.91E-05	0.000267617	5.70E-05	6.53E-05	1.37E-05	7.18E-05	5.19E-05	2.16E-05	3.29E-05	5.50E-05	2.65E-05	0.000131362	1.23E-05	9.58E-05	0.000207456	3.02E-05	0.000204309	0.000137551	1.43E-05	6.61E-05	3.63E-05	2.65E-05	0	2.46E-05	6.77E-05	0.000118063	0.000112583	0	1.56E-05	3.86E-05	0.000166802	0.000133212	8.39E-05	5.35E-05	0.000191553	5.24E-05	0.000102626	5.90E-05	2.65E-05	2.94E-05	2.51E-05	0.000105238	4.02E-05	0.000296502	9.94E-05	0.000130453
K01712	0.000158657	0.000344918	0.000175279	9.52E-05	0.000128036	5.95E-05	9.96E-05	1.25E-05	0.000114867	0.000193909	0.000201999	0.000108112	0.000259586	8.10E-05	4.81E-05	7.31E-05	8.44E-05	5.12E-05	5.88E-05	0.000316387	3.70E-05	0.000160423	0.00026979	0.000130926	0.00025722	0.000115782	6.53E-05	0.000183629	0.000140091	0.000187142	0.000296421	3.64E-05	0.000431447	0.000359291	7.32E-05	0.000101612	0.000202234	8.55E-05	0.000171803	0.000287677	0.000150617	7.29E-05	0.000283876	0.000108652	2.27E-05	5.26E-05	0.000108887	3.35E-05	3.37E-05	0.000183905	7.39E-05	8.23E-05	0.000257759	2.68E-05	0.000267011	0.000262931	0.000162903	0.000322737	0.000174028	0.000168139	0.000133965	4.20E-05	0.000121295	3.99E-05	4.78E-05	9.04E-05	0.000209298	0.000111678	2.80E-05	4.18E-05	0.000232604	0.000281627	0.000298062	5.18E-05	0.000107534	0.000193997	0.000127162	0.000112169	0.000147745	4.14E-05	1.56E-05	0.000102816	0.000146252	4.73E-05	0.000252046	0.000149678	0.000217971
K01713	0.00170596	0.001665819	0.001555439	0.001810457	0.00108382	0.001714584	0.001903605	0.00174424	0.001714569	0.001949103	0.001746449	0.001432466	0.001796477	0.001830604	0.001625728	0.001824938	0.001497502	0.001854	0.001172723	0.001738673	0.001906298	0.001499106	0.001457878	0.001970328	0.001879942	0.001765016	0.001797233	0.001938025	0.001609577	0.001678028	0.001641015	0.001835419	0.001626198	0.001447981	0.001638573	0.001767221	0.001839777	0.001846309	0.001768812	0.001826055	0.001748761	0.001887997	0.001900877	0.001896511	0.001646548	0.001776201	0.001712626	0.001852887	0.001953045	0.001513584	0.001697069	0.001957281	0.001524752	0.001640986	0.001743456	0.001865429	0.001888803	0.001604116	0.00198569	0.00183713	0.001780521	0.001593076	0.001819281	0.001572717	0.001571559	0.001863693	0.001580045	0.001715903	0.001603305	0.001611126	0.001708825	0.001453017	0.001880442	0.001843976	0.0017475	0.001861748	0.001828864	0.001730179	0.001759166	0.00186006	0.001974674	0.001931508	0.001885444	0.001664664	0.001856069	0.001808964	0.001729612
K01714	0.000538046	0.000448078	0.000590919	0.00014994	0.000157314	0.000400573	0.00048875	0.00136841	0.000141404	0.000476776	0.00064745	0.000689425	0.000427899	0.000397936	0.000330062	0.000664211	0.00016005	0.000306621	0.000305662	0.000862192	0.000670314	0.000613453	0.000715987	0.000207085	0.000864458	0.000570354	0.000218688	0.000411747	0.000861776	0.000578803	0.000604601	0.00035572	0.000338097	0.000452166	0.000584096	0.000583017	0.000207538	0.00062461	0.000392624	0.000288497	0.000709911	0.000419464	0.000226928	0.000269196	0.000265482	0.000779262	0.000355895	0.000507893	0.000265869	0.000192583	0.000654565	0.000222065	0.000689909	0.001054907	0.000860787	0.000597749	0.000603888	0.000461333	4.03E-05	0.000412429	0.00052883	7.08E-05	0.000210239	0.000120437	0.000165369	0.000141814	0.000241959	0.000576154	9.34E-05	0.000515055	0.000515384	0.00046588	0.00022463	0.000205134	0.000304412	0.000168995	0.000397567	0.000520025	0.00039185	0.000350205	0.000393643	0.000618717	0.000230896	0.000184497	0.000204498	0.000198871	0.000623417
K01715	0.00050509	5.22E-05	0.000203367	0.000189095	0.000399968	0.000577007	8.64E-05	5.71E-05	0.000636185	0.000110495	0.000435951	0.000345949	9.50E-05	0.000220375	0.000388554	0.000120199	0.000408634	0.000212207	0.00023924	8.21E-05	0.000177067	0.000168744	4.24E-05	1.96E-05	2.66E-05	6.32E-05	0.000248639	0.000183655	0.000251269	8.09E-05	0.000607948	7.71E-05	0.000488644	0.000338293	0.000362516	0.000147755	0.000596069	7.16E-05	0.000186678	0.000131006	3.53E-05	0.000119697	6.75E-05	2.22E-05	3.94E-05	0.000207636	0.000107547	2.08E-05	8.60E-05	0.000571404	2.18E-05	0.000111215	0.000137258	0.001011944	0.000513901	1.88E-05	0.00019263	0.000267634	0.000267393	0.000130613	0.000402421	0.000924357	8.04E-05	0.000285491	0.000260942	0.000121811	0.000216592	3.43E-05	0.000423019	0.000815026	0.000177807	0.000289694	0.000118717	3.39E-05	0.000156077	3.17E-05	3.44E-05	0.000204022	0.000295384	0.000396917	0.000147474	1.28E-05	0.000233079	4.74E-05	0.000208543	0.000166186	0.000142388
K01716	0.001871518	0.001774332	0.001651799	0.001913732	0.002188132	0.001993493	0.001808972	0.001438034	0.001774856	0.00159265	0.001563074	0.001858018	0.001507128	0.00183789	0.001765114	0.001565726	0.00150613	0.001800289	0.001436265	0.001670093	0.001486217	0.001765454	0.001656107	0.001995914	0.001852902	0.001591933	0.001867436	0.001731831	0.001813463	0.001864666	0.001682425	0.001959284	0.001758369	0.001467979	0.001732322	0.00188075	0.001946478	0.001760957	0.001838603	0.001950332	0.001722922	0.001777831	0.001917572	0.002110764	0.001877813	0.001858653	0.001932998	0.001724879	0.001915617	0.001786719	0.001820028	0.001864201	0.001661525	0.001753415	0.001714562	0.00140246	0.001774461	0.00152368	0.001957805	0.001640505	0.001712671	0.001723991	0.001953889	0.002119187	0.001875155	0.001958741	0.001861811	0.001892799	0.001858167	0.001627004	0.001849041	0.001784955	0.001910631	0.00193015	0.001896154	0.001961315	0.00157021	0.00190381	0.001636089	0.001923782	0.001794049	0.001556784	0.001837917	0.001711394	0.001697202	0.002008332	0.001596514
K01718	0.001904687	0.00198868	0.001848071	0.002028428	0.002225604	0.002011616	0.001918286	0.001759152	0.002016279	0.002000118	0.001860064	0.001965479	0.00195898	0.002021345	0.001819668	0.001967643	0.002226968	0.00201909	0.002274784	0.00192075	0.001911354	0.001907037	0.00192484	0.002048202	0.001939918	0.001942303	0.001993853	0.001974175	0.001853071	0.001917192	0.001931162	0.001989016	0.002006982	0.001773609	0.001856201	0.001931094	0.002005663	0.001928787	0.001931941	0.001980099	0.001910094	0.002026428	0.001936591	0.002208536	0.002094778	0.001895462	0.002034263	0.001930458	0.001991932	0.001827653	0.001961117	0.002011664	0.001986207	0.001764998	0.001815165	0.001889588	0.001937127	0.001849503	0.002041148	0.001882114	0.001929468	0.001748373	0.001998669	0.002158462	0.002022556	0.002035251	0.001952987	0.001938405	0.001922857	0.001775106	0.001938287	0.001850416	0.001943651	0.002050673	0.001972716	0.001975665	0.001913191	0.001975064	0.001824696	0.00198332	0.002003413	0.001963421	0.001901793	0.001811796	0.0018758	0.00204248	0.001818463
K01719	0.000513945	2.17E-05	0.000238837	0.000136832	7.73E-05	0.000310491	5.14E-05	8.84E-05	0.000234641	5.00E-05	0.000397195	0.000398704	0.000132561	0.000105276	0.000408096	0.000179994	1.82E-05	0.000111199	0.000218236	0.000148034	9.23E-05	0.000150714	0.000183621	2.41E-05	7.92E-05	4.24E-05	0.000171997	1.66E-05	0.000239866	0.000113097	0.000332672	6.22E-05	3.28E-05	0.000336847	0.000363822	0.000151661	0.000135826	3.74E-05	0.000205204	0.000140556	4.35E-05	2.28E-05	8.73E-05	2.78E-05	1.06E-05	0.000161598	9.98E-05	6.66E-05	6.56E-05	0.0005884	9.89E-05	0.000104533	0.000313821	0.001078565	0.00053325	9.79E-05	0.000151089	0.000294143	2.58E-05	2.07E-05	0.000186146	0.000963024	0.0001256	2.75E-05	0.000268971	0.000147107	0.000222855	0.000116095	0.000423394	0.000827484	0.000218434	0.000328352	0.000193531	5.07E-05	0.000129957	1.76E-05	0.000150046	0.00013173	0.000248815	0.000438295	0.000126046	7.39E-06	0.000244074	2.79E-05	0.000373146	5.56E-05	0.000211892
K01720	0	0	0	0	2.20E-06	0	0	2.20E-06	0	0	0	0	0	0	0	0	6.90E-07	0	0	0	1.32E-06	0	5.07E-06	0	0	0	1.90E-05	0	2.21E-05	0	0	0	0	0	0	0	0	7.15E-07	0	8.95E-07	3.84E-07	0	0	8.88E-07	0	1.17E-06	0	0	5.21E-07	2.39E-07	0	0	1.59E-05	1.26E-05	0	0	0	0.000159421	0	0	0	0	0	0	0	0	0	0	0	6.19E-07	2.42E-06	0	0	1.58E-06	2.48E-07	0	5.38E-07	5.67E-07	0	2.81E-07	0	0	0	9.32E-07	0	0	2.63E-05
K01724	0	0	0	0	7.99E-07	0	0	1.96E-06	0	0	0	0	5.44E-07	0	0	0	0	0	0	0	0	0	4.71E-06	0	0	0	1.57E-05	0	1.57E-07	0	0	0	0	0	0	0	0	7.15E-07	0	8.95E-07	3.84E-07	0	0	8.88E-07	0	0	0	0	5.21E-07	2.39E-07	0	0	0	2.19E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.10E-07	0	0	0	1.58E-06	2.48E-07	0	5.38E-07	5.67E-07	0	2.81E-07	0	0	0	9.32E-07	0	0	0
K01725	0	0	5.57E-05	0	6.00E-07	0	0	7.35E-07	0	0	0	0	8.00E-05	0	2.15E-06	0	0	7.49E-06	1.86E-06	0	2.68E-05	0.000134995	3.62E-06	0	0	0	5.33E-06	0	3.13E-06	0	0	0	0	0.000298631	0	0	9.73E-06	7.15E-07	6.49E-05	0	2.30E-06	0	1.91E-06	0	0	0	0	0	5.21E-07	3.02E-05	0	3.66E-07	2.65E-05	0	0	0	1.43E-06	2.39E-05	0	0	1.28E-05	0	0	0	3.71E-06	3.88E-06	0	0	0	0	6.31E-05	3.62E-05	0	1.58E-06	4.04E-05	0	5.38E-07	5.67E-07	0	2.81E-07	0	0	4.45E-06	9.32E-07	0	0	0.000106173
K01733	0.00189596	0.001836213	0.001718778	0.001976412	0.002213242	0.002011616	0.001916408	0.001714411	0.002010635	0.001976939	0.001859815	0.001964698	0.001954081	0.002017416	0.001807063	0.001877027	0.001560124	0.00201885	0.001499933	0.001914146	0.00189831	0.001902937	0.001916866	0.002044316	0.001892622	0.001935686	0.001992433	0.001952663	0.001842532	0.001896307	0.001691627	0.001988061	0.0016307	0.001770056	0.001849797	0.001931043	0.001993776	0.001922091	0.001922025	0.001980039	0.001854921	0.002024302	0.001915943	0.002192524	0.002077073	0.001894769	0.002034263	0.001913145	0.001990031	0.001827174	0.001956737	0.001996092	0.001902909	0.001763921	0.001785789	0.001878121	0.0019156	0.001775749	0.002036983	0.001867103	0.001905663	0.001747646	0.001985437	0.002158277	0.002000175	0.002027102	0.001948826	0.001894094	0.001922257	0.001770114	0.001916799	0.001844834	0.001943274	0.00200199	0.001969133	0.001975665	0.001887753	0.001968413	0.001819041	0.001909721	0.00200316	0.001959609	0.001895654	0.001802571	0.001875552	0.002041982	0.001804598
K01734	0.000508084	0.001169466	0.000593836	0.000522265	0.001338029	0.000483462	0.000863891	0.001591723	0.000631675	0.000807028	0.000938981	0.001128889	0.00095025	0.000639923	0.000577	0.001516202	0.000511697	0.000382527	0.000688402	0.000909944	0.000869693	0.001114138	0.001548487	0.000555843	0.001100439	0.001401536	0.000547677	0.000860335	0.001055852	0.000882398	0.00065405	0.000572869	0.000636163	0.001062207	0.000910718	0.000783552	0.000637363	0.001244262	0.000992738	0.000539418	0.001130824	0.001127022	0.000572925	0.001199007	0.000910392	0.000909652	0.00087498	0.001162251	0.000448149	0.000871012	0.000921941	0.000483307	0.000914052	0.000314311	0.000704387	0.000944166	0.000953876	0.00076663	0.000386226	0.001183677	0.000859084	0.00039642	0.000734096	0.000849935	0.000707131	0.000634303	0.001046054	0.000837993	0.001015609	0.000474639	0.00077058	0.001105678	0.000618575	0.000467859	0.000770865	0.000788205	0.001117653	0.001037504	0.001423087	0.000437475	0.00049509	0.00124355	0.000473572	0.001324597	0.000737376	0.00085193	0.000755697
K01735	0.001706596	0.001823235	0.001610879	0.00186292	0.001084819	0.001715384	0.001904629	0.001750974	0.001715858	0.001951943	0.001765516	0.001435782	0.001879226	0.001831423	0.001626035	0.001926958	0.002149583	0.001855798	0.001913708	0.001744541	0.001906813	0.001500955	0.001470545	0.001970741	0.001880576	0.001771071	0.0017975	0.001951183	0.00161396	0.001684475	0.001890171	0.001835685	0.002003268	0.001448314	0.001642691	0.00177075	0.001860932	0.001846309	0.001771595	0.001827547	0.001795122	0.001888104	0.001900877	0.00189984	0.001651144	0.001777205	0.001714636	0.001855367	0.001953652	0.00151526	0.001703771	0.001961796	0.00160088	0.00164186	0.00175731	0.001869805	0.001890705	0.001680108	0.002023339	0.001852239	0.001804237	0.001595499	0.001830199	0.001575743	0.001635405	0.001864984	0.001583492	0.001715903	0.001604055	0.001611745	0.001709913	0.001454847	0.001885913	0.001846344	0.001775994	0.001861748	0.001831284	0.001738967	0.001760497	0.001868766	0.001974926	0.001931839	0.001885444	0.001666761	0.001859471	0.001809071	0.00173263
K01736	0.001901474	0.001987546	0.001745931	0.002026466	0.002224297	0.002011616	0.001916579	0.001758074	0.002016279	0.00199171	0.001859815	0.001964437	0.001958436	0.002021345	0.001819238	0.001956554	0.002210292	0.002017052	0.002270139	0.001920228	0.00190945	0.00190155	0.001916743	0.00204542	0.001939538	0.001941967	0.001992521	0.001965383	0.001843155	0.001909099	0.001931162	0.001985053	0.002005519	0.001772942	0.001845221	0.001931043	0.002004417	0.001920901	0.001930067	0.001980039	0.001908001	0.002020439	0.001936209	0.002208358	0.00208025	0.001891647	0.002032923	0.001911295	0.001990638	0.001827414	0.001960648	0.001997312	0.001973244	0.001764795	0.001812394	0.00186995	0.001930183	0.001848415	0.002030109	0.0018788	0.001928931	0.001747781	0.00199641	0.002158002	0.002014437	0.002032866	0.001951356	0.001926305	0.001921132	0.00177362	0.001938287	0.00184822	0.001942391	0.002046401	0.001969381	0.001973577	0.001888829	0.001972569	0.001817711	0.001957371	0.00200316	0.001958505	0.001894518	0.001800549	0.00187545	0.00204209	0.001811369
K01737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.62E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.19E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K01738	0.001687646	0.001610755	0.001614399	0.001750944	0.000712138	0.001415996	0.001864454	0.001729606	0.001220679	0.001881766	0.001725214	0.001391475	0.00185482	0.001702734	0.001617565	0.00181539	0.001089902	0.001650126	0.00117509	0.001596865	0.001888638	0.00148379	0.00145445	0.00195341	0.001874407	0.001735859	0.001698212	0.001778514	0.001569421	0.001679465	0.001371504	0.001827793	0.001165609	0.001422984	0.001618642	0.00176181	0.001307056	0.001807488	0.001762087	0.001634529	0.001720841	0.001771311	0.001899563	0.001872491	0.001648986	0.001701937	0.001645953	0.001849624	0.001949044	0.001448233	0.001694857	0.001916834	0.001468206	0.001638494	0.001731054	0.001880541	0.001774937	0.001542756	0.001749228	0.00169716	0.001710111	0.001593131	0.001785555	0.001303343	0.001637012	0.001850868	0.001562602	0.00169094	0.001588466	0.001609207	0.001705401	0.001399446	0.001804899	0.001816626	0.001739274	0.001836601	0.001851704	0.001704891	0.001713375	0.001884794	0.001942993	0.001923306	0.001855978	0.001644458	0.001851575	0.001641978	0.001718326
K01739	0.000857803	0.001175183	0.001098395	0.00052048	0.001426163	0.000758216	0.000880508	0.001658177	0.000745374	0.000837234	0.001263502	0.001443599	0.00123207	0.000735048	0.000786368	0.001604044	0.000519741	0.000552172	0.000930395	0.00134411	0.000883212	0.001122307	0.001449289	0.000542616	0.001184552	0.001404143	0.000666877	0.000850878	0.001240924	0.000909604	0.001128288	0.000573666	0.00065375	0.000835787	0.000923791	0.000920805	0.0006445	0.001228144	0.001052676	0.000844104	0.001091596	0.001094099	0.000662557	0.001211064	0.000954766	0.001023539	0.000929926	0.001220271	0.000477084	0.000873825	0.00101064	0.000481018	0.001289831	0.00122645	0.001203992	0.001215631	0.000934213	0.000932823	0.00045444	0.001232413	0.001004412	0.000404396	0.000715971	0.000841475	0.000779232	0.000631467	0.001031232	0.000925439	0.001004295	0.00075369	0.000888284	0.001104019	0.000747884	0.000529028	0.000785627	0.000791965	0.001144634	0.001137295	0.00146478	0.000718291	0.000591977	0.001166025	0.000471826	0.001323745	0.000853039	0.000848031	0.000826754
K01740	0.001882524	0.0017762	0.001787287	0.001914222	0.001880263	0.001712228	0.001876632	0.001738176	0.0015211	0.001920965	0.00182055	0.001920782	0.00194138	0.001893312	0.001808926	0.001854225	0.001150611	0.001812878	0.001534655	0.001834483	0.001893913	0.001888083	0.00190071	0.002029878	0.001933369	0.001906755	0.001893766	0.001793151	0.001801982	0.001907338	0.001412495	0.00198123	0.001168423	0.001747612	0.001834767	0.001922608	0.001450541	0.001883271	0.001920559	0.001972042	0.00183372	0.00190826	0.001934895	0.002181009	0.002079001	0.001820395	0.001989703	0.00190857	0.00198603	0.001788634	0.001951733	0.00195235	0.00183933	0.001761211	0.001786138	0.001880979	0.001814414	0.001711789	0.001796094	0.001737855	0.001834805	0.001745681	0.001954993	0.001886268	0.002016718	0.00202024	0.001931615	0.00191146	0.00190798	0.001771082	0.001933452	0.001808676	0.001862637	0.002017103	0.001940505	0.001950518	0.001908711	0.001937172	0.00177192	0.00197396	0.001971228	0.001951407	0.001866187	0.001780268	0.001874151	0.001874996	0.001801454
K01744	0.000964918	0.001251779	0.00117188	0.000677848	0.001768906	0.001045366	0.000870548	0.001448303	0.001279946	0.000825491	0.00124395	0.00148966	0.000884013	0.000789078	0.001136251	0.001530065	0.00093934	0.000797049	0.000901756	0.001374965	0.00081734	0.001073533	0.001502674	0.00042991	0.001119935	0.001397977	0.000712347	0.000853536	0.001269598	0.000982992	0.001547636	0.000609591	0.001367933	0.001068093	0.001218662	0.000876111	0.001077164	0.001091263	0.000968678	0.000809688	0.001141382	0.001064155	0.000601999	0.000675712	0.000864997	0.00107468	0.000904855	0.001192698	0.000450579	0.001205826	0.001024883	0.000451727	0.001310311	0.001277191	0.0011654	0.0011378	0.001129697	0.000999079	0.000641147	0.001125681	0.000992131	0.001206893	0.000704136	0.001028517	0.000889515	0.000596084	0.001117609	0.000932098	0.001230119	0.001271094	0.00080347	0.001302702	0.0006399	0.00050982	0.000718562	0.000784779	0.001148845	0.001015295	0.001616018	0.00064361	0.000621515	0.001145971	0.000646615	0.001331045	0.000854895	0.00088841	0.000877876
