KO	ERR475468	ERR475469	ERR475470	ERR475471	ERR475473	ERR475474	ERR475476	ERR475477	ERR475478	ERR475480	ERR475481	ERR475482	ERR475483	ERR475484	ERR475485	ERR475486	ERR475487	ERR475488	ERR475491	ERR475492	ERR475493	ERR475494	ERR475495	ERR475497	ERR475499	ERR475500	ERR475501	ERR475503	ERR475504	ERR475508	ERR475509	ERR475512	ERR475513	ERR475514	ERR475515	ERR475516	ERR475517	ERR475519	ERR475520	ERR475521	ERR475522	ERR475523	ERR475524	ERR475525	ERR475526	ERR475527	ERR475529	ERR475531	ERR475532	ERR475533	ERR475534	ERR475539	ERR475540	ERR475541	ERR475545	ERR475547	ERR475548	ERR475549	ERR475550	ERR475553	ERR475555	ERR475557	ERR475560	ERR475562	ERR475563	ERR475564	ERR475565	ERR475566	ERR475567	ERR475568	ERR475569	ERR475570	ERR475571	ERR475572	ERR475573	ERR475574	ERR475575	ERR475576	ERR475577	ERR475578	ERR475579	ERR475580	ERR475581	ERR475582	ERR475585	ERR475586	ERR475588	ERR475589	ERR475591	ERR475592	ERR475594
K01467	1361.94	354.9	456.69	42.69	11.75	1209.57	156.46	194.41	445.4	29.55	26.5	1716.21	360.46	1281.79	2714.99	308.33	182.12	108.94	22.95	68.86	159.86	213.75	96.91	1280.34	743.81	3971.92	2411.43	748.89	2057.14	84.14	7197.15	226.9	49.88	65.82	1054.09	225.52	5468.08	1319.45	267.98	1049.46	14	10403.36	4847.79	598.99	6067.36	1736.06	8470.12	492.99	78.57	885.63	2059.91	229.75	343.4	318.26	100.65	18.86	85.43	1320.96	1102.07	212.43	395.24	578.01	174.68	2466.81	2498.05	912.85	318.11	682.1	123.46	257.42	376.95	67.89	1222.61	1138.05	687.64	7787.28	12489.85	52.57	82.38	5727.44	205.85	1373.16	300.45	1544.54	978.31	3325.05	4886.88	1045.22	371.94	223.2	5574.11
K01468	3850.74	3862.29	2451.66	4793.83	2461.84	2486.74	5568.37	3248.64	6847.45	375.31	1770.32	595.6	246.77	1873.81	1483.67	86.76	387.4	1646.84	3554.1	1093.86	2924.45	909.87	2052.95	10674.37	16270.92	38332.85	38015.88	32751.06	23147.28	13226.28	17457.66	1522.45	27990.5	5329.94	1742.04	3823.89	719.38	8757.45	19551.03	16435.08	1335.3	6110.85	8291.62	5481.33	5182.57	7307.45	885.57	3268.6	5895.43	6003.83	4315.35	6817.54	14973.32	6093.71	4726.07	10858.6	3757.12	1196.47	1391.07	452.9	669.88	7666.68	3636.38	5893.81	1757.94	663.06	6993.44	4136.99	18371.67	1692.22	6482.27	7675.91	2430.8	1405.39	5938.03	2823.14	833.25	17308.89	6738.02	7530.64	7610.99	3797.92	4006.73	8153.73	5636.21	4819.66	2922.2	7501.58	6838.26	18265.64	2975.87
K01469	2040.33	1151.83	1163.67	850.5	1959.5	397.33	1804.5	1156.17	2607.11	2466.93	1430.67	5533.73	1170	273	616.83	36	143	2810.5	1253.83	2567.66	847.83	3455	1158.17	3881.33	20461.33	2946.5	12238.83	9543.5	814	2858.83	8325.33	552.16	7931.63	63	5856.5	3671	8296.67	12392.08	2439.17	8918.34	783	3243.17	260.67	637	520.67	1189.33	576.33	824.73	680.33	273.67	521.67	874.33	1706.83	1546.67	1642.83	3159	1618.77	157	864.67	1285.5	1068.27	185.67	1364.83	1749.17	714.77	32675.5	362	493.33	302.33	3221.83	904	503.83	411	1800.33	957.5	2828.95	1223.5	1244.5	1999.33	1986.16	3910.5	345.83	2463.5	6259.67	9690.72	4535.3	1972.17	15688	14133.5	6577.5	14924.5
K01470	3143.49	2322.12	842.7	1376.56	2187.31	2708.69	4364.33	2481.74	3741.39	2046.92	1480.02	4639.09	2905.2	1134.28	850.94	2032.51	907.04	2420.48	3483.7	2452.2	4530.95	2636.73	1781.01	11109.69	16161.01	4782.31	38269.28	16954.36	18249.33	10560.62	9525.99	4156.42	23214.48	1265.65	7342.94	8042.45	11187.91	16452.22	14952.68	12186.97	2056.31	7212.32	7585.1	5005.81	2047.88	3357.12	1317.48	3525.14	1794.1	4512.07	3273.9	4456.03	5279.21	6411.79	4083.36	2248.91	2911.36	9330.81	5385.56	5693.43	4123.71	2705.26	3920.19	7499.86	4560.54	20156.17	7515.85	3816.12	12783.9	1753.07	3605.75	4880.87	7081.29	3990.06	4112.06	17384.34	4891.21	10505.62	3833.42	3491.49	3913.34	2057.19	3523.67	10155.52	8637.26	10726.98	7891.51	11098.1	16840.54	11672.32	20313.47
K01471	0	14	0	0	0	0	7	0	0	8	4	0	0	0	0	0	0	0	0	15	0	0	0	6	16	0	28	20	0	0	0	0	0	0	10	0	77	2	10	9	2	6	0	0	0	5	0	9	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	54.5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	3	0	0	8	9	14	0	0	8	7	11
K01473	404.2	458.35	405.6	348.5	1331.5	283.57	1224.54	673.5	1521.8	1552.9	733.66	3308.5	591	138	258.59	37.5	69.5	1592.66	505.1	1323.16	447	1938.66	616.5	2459.84	11540.5	2217.2	20840.55	7731.96	556.88	1342.66	2794.5	392	4906	47	3742.16	2943.3	5215.84	10350.66	2056.16	6677.45	533.5	1657.87	341.55	401.5	344.2	316.9	186	425.25	426	193	341.8	801.25	1348.44	1050.24	851.86	689	847.8	40.5	211.1	281	240.7	256.95	764	1077.3	387.4	18842	188.5	326	647.1	590.5	605.06	132.6	91	1005.16	465.15	545.5	746	1446.55	1135.3	1177.66	1898.65	263.9	1470.5	4734.42	6318.93	2974.69	1482.41	9060.04	8350.74	4043.04	11997.89
K01474	404.2	458.35	405.6	348.5	1333	283.57	1225.04	673.5	1521.8	1552.9	733.66	3308.5	591	138	258.59	37.5	69.5	1592.66	505.1	1323.16	447	1938.66	616.5	2459.84	11540.5	2217.2	20840.55	7731.96	556.88	1342.66	2794.5	392	4906	47	3742.16	2943.3	5215.84	10373.41	2056.16	6677.45	533.5	1657.87	341.55	401.5	344.2	316.9	186	425.25	426	193	341.8	801.25	1348.44	1050.24	851.86	689	847.8	40.5	211.1	281	240.7	256.95	764	1077.3	387.4	18842	188.5	326	647.1	590.5	605.06	132.6	91	1005.16	465.15	545.5	746	1446.55	1135.3	1177.66	1898.65	263.9	1470.5	4734.42	6318.93	2976.19	1482.41	9060.04	8350.74	4043.04	11997.89
K01476	1291.78	2314.94	777.27	697.17	1857.99	392.24	1444.99	1330.92	1810.95	1578.92	1040.32	3933.9	605.05	341.3	530.85	40.67	128.6	2230.97	694.68	1414.16	1038.27	2044.98	1190.19	3424.57	13844.67	31247.27	10461.48	15028.19	10694.68	5293.4	6770.21	467.92	10366.11	284.45	4009.53	3971.41	5428.26	11248.77	3608.23	11784.53	1043.21	3204.97	2059.24	2724.51	915.42	912.83	279.77	709.28	1018.04	1473.31	822.59	1549.9	3388.45	1738.69	2208.5	3532.06	1459.8	231.27	597.69	463.21	544.35	1323.66	1782.79	1670.47	925.75	18961.58	851.65	1109	849.64	1026.32	1343.6	1174.59	1662.66	1294.26	1523.88	710.4	844.28	1055.46	1656.7	3514.73	2495.03	1194.18	2124.89	8146.43	9535.28	3137.11	4013.19	11631.39	9089.62	5327.52	10126.35
K01477	0	35.33	0	0	0	0.57	2.67	0.86	3.67	6.4	2.33	5.67	0	0	0.67	0	0	3.33	0	3.33	0	6.83	0	10.67	203	0	43.67	34	1.33	8.47	8.73	0	58.67	0	19.33	13.17	27.34	136.66	8.76	38	129.43	3.13	0	2	81.39	1.67	0.83	0	0	0	0	0	1.67	3.38	2.73	0	1.33	0	3.67	1.83	3.5	0	1.33	2.5	0	36.08	0	0	0	1	2.33	0	0	6.33	0.5	1	1	0	1.17	11.5	94.51	0	0	10.83	24	7.67	11.66	70.5	64.79	63.34	78.67
K01478	3006.37	3373.31	3944.13	2178.02	388.36	2128.12	498.7	1230	7504.86	714.73	975.3	2409.31	642.95	1545.1	3845.16	127.61	770.48	606.9	79.75	305.79	1232.9	878.27	924.27	1419.97	26763.11	2780.41	13814.89	4810.22	7903.97	11124.61	10979.81	2266.59	6811.13	2634.99	3850.29	4263.96	5920.42	11121.84	1652.31	8797.59	1778.14	10162.62	2778.2	3032.13	3953.96	5269.81	1353.31	2157.45	2680.62	3560.44	7851.5	1328.36	2182.08	2172.71	4589.25	4843.92	2570.29	2774.96	3697.63	815.57	1563.6	3122.2	3276.25	2964.15	4358.41	676.69	1037.1	3498.99	1194.49	6018.61	3339.01	9126.02	1815.24	2104.95	3773.77	8961.67	13684.75	3525.22	10050.27	2977.84	1152.53	1235.49	2738.08	5725.44	5721.76	1308.97	11780.2	3476.35	1112.82	3129.05	2768.59
K01479	15.61	27.87	29.14	27.43	22	10.79	9.66	151.58	281.1	1.4	9	37.87	25.37	14	207.71	26.97	0	18.75	99.9	10	41.86	22.05	8.6	26.23	2352.62	36004.43	97.41	75.69	127.67	143.82	2684.93	5.11	61.69	30.15	51.55	202.58	78.07	2624.8	12.29	112.78	5.01	25.26	104.61	19.1	204.75	480.82	585.22	78.04	31.99	17.78	67.45	48.23	86.96	109.67	72	98.83	75.33	0	9.11	54.08	27.47	4.14	18.15	183.81	19.26	550.98	11.6	69	57.71	61.5	79.1	67.33	1.8	18	393.45	82.94	37.31	18.43	2377.06	42.9	1023.73	139.78	77.61	704.77	405.05	32.22	1423.33	51.86	24.36	194.83	29
K01480	9459.48	7271.49	6750.32	5806.97	9222.86	4913.56	8200.56	5388.48	22650.86	4653.2	12543.18	9959.73	3266.88	5407.13	3944.59	1188.53	4286.33	6967.89	3052.69	5227.79	16980.28	7300.67	9699.46	35366.8	79830.57	60837.61	22673.42	65504.78	38147.54	52728.86	55514.92	14906.8	38687.34	11499.76	20199.84	24188.52	17792.75	28397.42	10800.16	56624.96	8603.63	5959.82	13871.04	15150.36	25962.36	18013.99	10969.32	11059.12	13181.14	9695.8	20605.97	4589.82	14622.92	10416.33	14228.54	14374.96	16891.99	18120.88	12579.01	8209.72	7386.13	19488.01	17252.62	9882.93	15778.83	40213.64	18004.17	16928.89	3852.56	7268.57	17744.36	25931.04	12596.5	10068.88	19462.24	21552.73	9968.5	10289.05	23538.49	22610.75	8369.2	10468.54	12238.7	44835.99	28822.96	14296.36	16156.42	36300.63	26597.5	20564.12	31680.38
K01482	1207.98	318.16	449.17	721.49	1701.51	861.84	1920.35	733.5	4183.58	527.37	772.83	166.32	333.82	984	197.33	26.33	275.33	1219.33	250.16	875	5716.99	630.83	2390.77	20284.35	1726.63	421.84	680.99	8462.83	3546.83	6593.8	1526.51	3881.17	3498.83	2349.99	2159.66	4196.16	2063.01	1067.18	1993.65	14992.33	1835.34	16.5	1920.2	2378.65	5292.02	2864.99	948.2	5184.5	1454.68	1121.35	1948.08	747.85	341.01	1828.18	2272.49	1806.17	3244.06	3478.16	714.67	995.16	1983.17	849.51	2125.34	5275.83	3728.83	9	6355.34	3908.17	3.33	452.67	2048.84	8030.16	1477.51	1097.34	4294.83	1287.8	1397.77	811.18	3198.5	1771.16	1473.15	949.16	2414.67	4690.75	5382.49	416.01	455.67	764.68	4125.84	2165.84	605
K01483	1508.24	1526.4	983.28	419.37	1435.1	1498.74	2762.54	1089.18	2644.24	1778.7	955.05	3920.51	2788.73	1796.17	714.95	1933.5	997.02	1749.04	1006.84	1929.6	1683.86	2267.25	972.36	5748.88	13106.73	6256.94	22295.38	9865.59	6321.9	4057.48	12466.95	3115.7	6838.28	785.4	5817.24	6990.83	11213.13	13448.93	3256.59	7092.53	1149.6	6190.28	6999.01	891.5	6322.1	3581.86	9595.26	2857.11	690.87	1430.19	771.51	2202.84	1832.02	2120.04	1586.35	967.92	1488.33	15863.61	5962.72	5322.93	2067.84	313.26	2216.55	2657.26	2565.1	21073.75	1914.41	2827.7	3193.52	1531.52	2220.4	2628.92	10370.31	3520.05	2060.06	7140.52	3557.66	1766.27	4033.43	6993.69	2780.94	2758.03	2427.1	6697.95	7620.05	8504.05	4481.75	10249.07	11684.03	4942.35	16992.65
K01484	2620.97	1099.2	1429.92	875.79	1977.33	394.9	1811.79	1431.61	2799.34	2468.33	1440.67	5543.69	1176.36	1525.72	605.62	321	228.57	2815.29	1266.97	2516.02	852.29	3456.5	1169.03	3888.12	21148.61	7084.79	14489.86	9864.24	746.55	2881.4	14807.48	552.16	7791.91	104.6	5857.64	3883.38	8328.09	12865.09	2445.06	9174.84	785	3567.63	3577.81	681.57	6096.16	3274.43	9172.44	1106.31	736.9	712.96	509.53	900.12	1865.81	1744.76	1642.83	3167.86	1626.1	176.71	869.34	1337.51	1078.41	223.28	1432.98	1740.63	1052.61	32743.82	368.86	429.33	324.75	3232.4	1169	516.83	486.86	1796.83	1192.62	2868.1	1329.88	1265.88	4443.21	7686.57	3990	1736.85	2620.5	7735.5	9620.17	7780.97	5101.6	15825.47	14313.94	6648.6	20007.36
K01485	1830.36	511.61	897.5	467.04	1366.29	276.67	1127.96	1250.94	4233.43	1841.43	777.49	3449.42	601.93	1495.64	652.94	325.25	1334.77	1736.54	531.72	1358.86	503.33	1957.12	811.98	2663.42	38730.14	43205.5	9671.55	9448.62	2734.25	13849.45	17466.17	499.71	5127.81	808.57	4920.52	4575.88	5461.67	11652.24	1943.24	6965.6	735.54	3249.62	3762.46	1773.19	6711.66	4160	8971.49	700.58	782.23	670.68	2260.91	676.54	1335.75	1417.66	961.82	1066.48	1109.96	216.79	472.64	905.64	458.76	4270.53	2789.64	1063.06	1018.74	18912.15	216.49	476.6	480.19	776.75	1727.12	185.1	824.74	1159.08	2066.09	772.22	1330.36	1333.24	6446.21	8114.4	1954.58	2078.7	1737.63	15786.62	6884.68	6069.7	4787.03	13708.07	8542.32	4056.28	15565.52
K01486	14237.37	8282.81	8616.86	7119.21	6526.96	7894.16	9500.5	7983.06	21078.57	3971.6	5165.2	7657.79	6476.68	7845.86	3379.58	4047.17	5598.24	7481.11	2763.26	5796.51	18667.6	5265.89	7928.19	43695.77	79416.88	78274.17	44978.56	45311.89	44155.1	61367.4	50168.26	17740.04	36526.81	12414.66	19661.53	25826.36	23000.92	31896.36	12684.83	41123.09	10697.53	26016.41	18944.76	24040.21	26460.76	24236.38	13412.85	17380.89	9349.83	14879.43	23766.69	8237.38	12393.15	15327.87	12828.32	10928.36	14133.53	31545.08	19683.87	19054.62	17043.77	14639.33	15918.13	16175.2	22821.92	24483.91	13289.95	19967.24	14787.34	10787.44	20074.7	36573.84	25549.45	12702.14	16843.4	41846.38	14091.43	14628.68	23215.09	18565.56	10305.18	10120.17	12790.16	34108.58	26976.72	27880.83	25054.49	19038.91	24599.37	25019.47	32619.49
K01487	5589.21	6657.58	4734.94	2999.86	2742.3	3255.78	4433.52	3363.41	7595.67	2672.45	2618.43	5592.14	4044.7	3525.35	3052.87	2432.12	2462.66	2975.25	1635.24	2696.99	5764.27	3254.63	2888.11	10576.93	36837.16	6990.82	40698.41	19854.25	23091.87	14417.1	21658.44	8169.81	17821.62	5865	11636.42	12628.23	17312.55	21050.34	7306.07	17194.68	4634.78	8535.85	9060.73	5569.1	10806.05	10065.21	10646.34	6715.86	4072.33	9785	10045.73	10367.37	5103.77	8406.77	7621.14	7261.78	4967.25	21218.9	15101.47	8587.96	7490.05	2995.94	6365.21	7652.57	8166.02	22869.72	4265.15	8066.12	7691.55	9782.44	7667.68	13311.7	15638.12	8234.41	7791.06	21437.14	8235.55	5004.34	9107.87	10426.52	7804.27	4950.47	7437.73	15335.02	13658.22	14513.44	12474.77	12398.59	14294.25	14197.79	25746.48
K01488	5228.36	2641.93	2047.37	3034.2	2454.74	2262.28	4606.11	3866.88	3906.26	1805.37	1447.93	6618.98	1526.66	3525.56	3946.85	691.32	1284.31	3493.52	924.32	2511.24	6088.13	2979.24	2464.83	18650.94	16222.64	6794.95	23285.86	18994.71	22460.44	6281.58	14248.84	7143.34	10511.02	2870.08	10712.21	4836.76	13053.51	16838.49	4578.78	9270.21	3621.07	14810.65	10318.69	9111.64	9421.65	8349.14	10289.8	6750.93	1369.12	3544.17	4993.17	1520.87	2755.86	6517.51	2595.23	1864.88	2336.04	5700.25	8362.7	2906.4	6451.03	2376.38	4960.28	5702.97	6380.67	20664.25	6581.48	3179.97	2581.15	3481.53	5316.02	1983.1	4801.32	9331.69	3060.63	15196.83	16155.26	3146.12	6492.45	7552.94	4866.96	2975.01	4867.94	9851.64	12572.27	10302.28	11710.42	10984.61	11879.23	8951.4	23065.7
K01489	27361.26	18923.14	17303.21	16695.91	14956.83	14561.13	28806.4	16690.43	42239.76	10029.07	11621.9	20945.44	10647.24	15944.38	13932.07	4721.05	7690.49	15320.05	9687.98	12376.9	32787.14	15246.41	14797.62	76931.63	119329.74	60061.91	107414.56	111223.07	87647.78	101961.5	92494.48	29413.38	95731.2	35371.08	46702.61	43083.93	45195.02	81700.63	38720.19	84638.37	40638.52	46021.16	34263.33	38973.12	42119.71	50213.33	18685.44	26970.01	25971.73	29125.03	40640.63	22282.05	31868.72	34743.22	34735.18	36631.45	38531.24	40343.84	38943.95	27111.73	25725.44	30026.58	35958.39	33500.18	34452.44	78662.44	25616.69	35639.74	31995.31	30262.39	38674.05	57012.08	33126.93	25793.86	33940.84	61479.73	36075.24	37327.32	42626.27	35569.81	27649.24	16968.73	44845.04	62561.54	65415.98	38855.1	33627.94	58357.33	59452.57	56829.89	57077.5
K01491	31358	20810.1	17524.73	16854.01	16775.04	15016.39	30599.12	16798.22	45531.38	15536.2	19519.16	19828.84	13380.81	16515.08	14957.08	6045.34	9878.81	14916.33	10346.06	11798.4	35477.46	15669.24	17704.86	87108.74	118735.97	78759.95	93174.97	113073.61	102677.54	126920.5	99825.91	40938.84	100537.48	41710.9	49001.01	46415.21	40553.51	87033.51	40235.21	94894.36	42059.71	44541.72	45846.75	44360.98	49592.25	53912.8	19531.32	28562.35	27358.17	31280.17	47026.18	21902.56	33455.59	38858.55	44230.59	38034.72	42319.46	43895.05	40115.94	28789.36	26798.54	41962.32	39430.7	34508.34	36132.5	61659.79	33753.35	43351.89	32804.9	30359.63	42125.97	59271.4	39517.79	30790.32	36432.29	63176.28	37647.33	49087.09	43369.57	42987.16	29170.97	20622.09	44366.44	63401.26	61129.43	37186.23	62958.31	63563.64	55500.54	56015.23	45891.33
K01492	5798.8	3297.58	1066.31	3388.14	3861.36	2594.7	6249.22	3052.21	5106.41	5045.77	9632.03	1911.93	3287	1344.33	1600.52	90.01	1451.62	882.7	3674.02	1241.5	4530.37	1588.86	3970.01	18148.73	11579.98	1402.65	37914.81	14542.28	17219.22	19736.87	15402.85	6537.12	23054.6	4394.84	5380.06	5345.08	622.45	15199.07	19398.95	20336.27	1357.82	4708.73	9668.08	7427.35	6553.28	4317.43	799.96	4011.34	4048.97	5195.61	5533.4	3167.95	10397.08	7073.19	10553.87	5768.74	3350.66	2978.25	1586.79	1237.68	1477.52	5047.8	4032.17	6930.54	2919.57	1353.14	13117.39	8704.72	17436.06	1233.14	6170.82	2948.8	7160.08	4879.58	3778.08	2441.24	2121.78	12545.36	2029.3	6914.97	6488.85	3432.72	1955.79	7180.54	3320.18	5390.32	2493.16	4775.99	7606.37	14907.79	3046.25
K01493	27605.38	19081.48	15593.78	15386.39	13431.31	14236.39	27535.9	14572.02	39317.63	8936.27	17244.9	10794.94	11601.27	14793.37	11716.66	4351.61	8614.6	10422.61	7873.77	7747.56	33121.3	9859.21	15742.64	79087.34	83677.72	66987.86	83008.94	94076.25	100749.92	112193.93	79420.29	35240.05	86436.32	37137.89	39331.39	38850.57	26493.17	60016.92	35933.16	75101.43	40357	39220.52	39051.59	42844.94	41633.39	49495.07	10076.61	26269.57	25668.99	30342.16	45380.52	20307.08	30281.82	35274.48	41277.37	33750.13	38903.49	43074.95	38201.43	26869.52	25255.53	40040.21	33798.91	31410.18	34498.7	9460.97	33124.65	41274.27	32995.58	25951.42	38921.44	57892.71	38134.79	26043.75	34024.23	59648.4	33862.66	45201.63	36434.35	32476.8	22000.94	18334.09	38598.06	49535.59	43895.7	26933.68	54441.51	38029.03	30727.76	44314.98	17200.31
K01494	4562.04	1893.42	2367.85	1579.74	3552.93	971.17	3373.8	2412.7	8787.41	6574.43	2499.08	9141.88	1901.96	1820.41	2522.14	1720.13	2426.66	4751.14	2182.93	4251.18	2637.96	5893.7	2243.9	8953.53	62333.76	18365.99	23061.46	20550.43	4409.95	26669.19	26982.99	5975.8	15582.91	5416.71	11082.64	9090.4	14088.26	27371.63	4836.22	20847.5	1840.75	5332.26	7263.59	2968.45	8898.98	5308.15	9725.01	2376.88	2189.87	1084.61	3447.04	1852.5	3439.72	3824.53	3184.09	4637.09	3694.15	834.39	2065.86	2537.64	1593.81	5437.38	7094.34	3254.16	1787.88	52208.12	760.75	2464.7	979.95	4634.26	3683.68	1937.29	1519.8	4872.64	3244.26	4821.71	4295.95	4802.36	10221.52	11233.38	7311.28	2532.83	6097.23	23148.79	17667.23	11676.03	9639.74	28341.09	25199.26	11968.74	31595.21
K01495	18374.69	11583.65	7833.54	9509.21	8161.44	9426.48	20477.37	8712.9	23477.12	5705.42	6818.68	11288.43	8317.14	10294.39	9989.97	4058.17	5775.87	8224.75	6898.15	6073.45	18954.99	8526.85	7473.46	39501.68	54967.51	50094.06	58694.94	66330.42	57933.06	61772.16	41988.07	17021.91	60116.64	24832.53	28021.58	20761.6	29611.59	45701.32	28129.34	38143.57	31153	25376.93	23410.9	22386.93	29070.28	30584.11	15854.96	13971.73	15232.19	19956.32	24065.5	22101.29	18641.68	21622.69	21005.44	23614.63	25126.02	29602.03	29146.15	21576.68	14728.22	19891.86	22934.72	22372.68	16577.35	40004.8	13570.95	20631.32	26658.48	19084.83	25084.29	28890.1	24807.58	15837.78	18743.37	49315.67	28593.57	27932.34	21631.65	23637.51	20690.98	10772.19	31249.92	27111.71	33929.57	19797.41	20938.7	26597.85	31824.29	41258.17	25885.21
K01496	8205.38	3937.78	2780.41	2049.03	6579.95	2414.43	5782.56	3087.48	12292.26	11074.68	10709.68	11141.36	5156.52	1602.81	1702.65	1543.83	3744.45	5632.92	2311.42	4551	5481.6	8009.12	5769.44	19597.02	73544.3	32352.79	25662.85	27557.22	17274.82	40665.43	33037.76	12892.16	21113.32	8788	16919.59	13877.74	14030.85	37499.61	6529.06	31519.39	3408.38	5271.38	13204.35	9086.86	9171.81	6484.03	1166.32	3612.74	3042.52	3137.78	8407.14	6669.95	6544.11	8078.51	13238.16	6324.02	7522.98	4381.62	3487.4	3730.51	3402.28	15554.51	9359.77	4701.14	3960.17	53403.69	9231.57	9568.83	1551.71	4641.74	5522.12	4146.08	7304.36	9688.87	4878.96	7993.65	5289.28	14695.71	8060.54	12589.88	7457.85	4811.14	5786.34	24887.86	19592.21	8517.86	36212.68	42615.28	28681.93	12536.46	26191
K01497	3117.37	1561.2	1845.59	1259.29	3304.33	569.4	2886.46	2102.86	4290.78	3993.83	2152.67	8817.36	1761.25	1691.02	1812.98	360	299.07	4388.54	2142	3886.02	1281.79	5388.5	1783.03	6288.46	32954.41	37756.48	21737.92	17580.41	1291.05	4221.65	17890.73	946.16	12609.08	151.6	9505.14	6862.38	13367.26	22935.67	4289.06	15733.84	1329.93	5189.63	3792.56	1080.24	6557.47	3982.75	9340.77	1475.81	1123.19	908.25	832.2	1492.95	2894.31	2864.07	2383	3881.19	2395.1	217.21	1058.34	1616.01	1308.91	304.78	2199.98	2731.3	1445.72	51246.32	535.36	826.08	390.25	3830.65	1809.83	642.83	577.86	2763.33	1983.45	3454.88	2148.95	2038.02	5588.71	8818.57	5871.67	1995.35	4118.5	12666.34	16237.91	10084.97	6766.03	24712.72	22426.38	10575.93	29754.6
K01499	634.5	0	211	26.5	1.2	48	11.5	79	2230	0	21.5	0	2.6	0	0	0	1159	0.75	0	41.5	6.4	18.5	125	4.3	25956	8386.7	15.2	1118.6	1804	11300.5	7138.5	7.5	2.2	560.5	1113	1273.2	1.5	89.5	0	27.1	0.8	3	0	1272	579	1213.3	0	8.8	262	15.5	1597.5	8.2	21.8	11.1	3.4	187	234.3	0	0	469.5	0	3840	1800	0	116	11.1	0	0	0	65	760.6	0	0	29.4	619.5	19.5	471	0	2770	1204.9	3	252.75	1.8	9287	319.8	0	0	3108.7	2.4	24	57.4
K01501	272.73	135.67	133.83	135.67	12.67	198.83	321	68.08	158.33	4.2	44.33	0	2	88.96	1064.33	1.5	1	63.58	173.67	17.17	349.67	132.34	233.51	2077.34	989.46	30.58	206.66	1118.4	2459.83	2265.67	1415.5	12.33	970.47	1219	100.33	232.34	1.5	494.25	532.33	289	378.16	75.8	725.83	163.83	162	239.25	0	204.83	146	158.67	119.83	34.33	711.33	281.5	1101.5	24.83	40.5	374	18.17	7.33	89.17	470.66	70.33	667.66	47.33	95.5	706	90.08	33.33	250.25	337.67	544	128	96.33	217.33	99.16	166.16	251	197	51.5	846.17	24	806.32	264.75	205.75	187	88	61.92	460.33	726.66	60.9
K01502	0	14	0	0	0	0	7	0	0	9.4	4	0	0	0	0	0	0	4.75	5.34	20.34	0	0	0	9.34	16	0	28	20	0	0	0	1.33	1.33	0	10	0	77	0	10	9	2	6.8	0	0	0	5	0	9	0	0	0	0	0	11	0	2.66	2	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	6	0	6.66	0	0	0	0	3	0	0	8	9	14	0	0	8	7	18.34
K01505	14.2	33.85	18.85	0	4.2	118.07	159.87	2.75	6.8	16.4	6.33	9.5	0.6	3	15.84	0	0	4.08	14.6	19.33	12.4	6.33	0	34.14	665.5	256.4	14361.9	118.23	316.1	5.33	484.25	0	182.87	0	40.53	14	94.67	186	274.33	113.47	4.8	25	283.4	2	165.45	18.2	0	34.3	33	74	39.8	310.7	455.07	192.34	57.6	0	7.6	0	34.27	6.5	14.7	407.2	3	94.97	4.4	100.68	16	5	616.6	8	7.33	6.6	0	45.73	7.9	29	5	933.08	12.69	33.73	27.23	19.65	1.8	68	107.73	717.57	277.33	251.57	238.72	94.37	2254.37
K01507	11458.81	8006.34	7226.52	5294.9	6430.5	3959.46	5435.44	4280.31	15493.31	10387.39	12038.96	9483.86	5362.8	3971.47	4004.1	2079.73	3895.23	5764.33	1968.68	5245.78	9209.08	6677.52	7350.84	20641.5	62714.51	19092.99	24381.67	31902.55	28408.84	57151.31	52922.91	16100.54	29959.47	12569.4	18720.78	18133.17	12702.98	33236.22	7613.44	34598.17	6929.07	4031.27	15273.46	13836.58	19583.12	14023.21	10102.49	7016.29	9527.74	9873.12	14509	2293.32	9070.12	8660.77	15572.43	14041.05	12362.01	8951.78	9214.33	6209.48	6741.26	9819.59	13155.95	4914.81	13607.74	35311.79	10801.1	16713.39	3182.55	11889.47	11474.22	18180.76	10064.05	12696.02	13024.92	11538.72	8613.09	7647.13	19122.57	19204.63	8987.59	7205.93	9080.61	29705.35	20975.35	12679.13	9944.67	34369.49	21884.46	14296.8	23127.7
K01512	8715.05	5988.32	3463.25	2858.11	4839.56	6932.07	6844.22	5458.6	8857.3	2416.81	9752.21	5090.93	4425.04	4152.14	5479.81	2574.6	3692.87	2936.46	2062.82	2568.31	14728.81	2418.36	6335.82	26527.57	15929.06	14956.5	20119.68	24690.13	42133.86	20665.33	24037.76	20336.44	20590.49	8857.98	13181.84	13576.44	18118.67	19639.08	6413.28	18438.05	6628.01	29393.1	15774.82	13127.41	18658.9	13367.58	12638.67	10788.45	3445.61	11539.5	15960.96	3644.86	4216.01	14097.65	9705.23	5570.19	8297.98	23613.94	15705.82	15677.7	14635.85	7681.77	10999.41	8909.65	17377.09	6367.63	14553.07	14400.18	7826	5434.29	10998.27	15241.48	20266.18	14009.88	9094.24	42598.55	21767.48	5904.82	13041.29	12267.58	7506.64	7774.8	7900.21	12146.68	11259.45	13095.34	23925.46	6564.89	9803.81	14344.54	11231.83
