KO	FR-027	FR-030	FR-039	FR-040	FR-052	FR-053	FR-060	FR-105	FR-110	FR-115	FR-116	FR-125	FR-129	FR-132	FR-139	FR-142	FR-152	FR-156	FR-166	FR-169	FR-170	FR-173	FR-187	FR-194	FR-198	FR-200	FR-208	FR-212	FR-213	FR-221	FR-223	FR-276	FR-281	FR-294	FR-298	FR-302	FR-305	FR-316	FR-328	FR-344	FR-349	FR-390	FR-393	FR-399	FR-400	FR-414	FR-430	FR-450	FR-451	FR-459	FR-460	FR-503	FR-505	FR-506	FR-542	FR-551	FR-552	FR-558	FR-568	FR-617	FR-628	FR-654	FR-667	FR-682	FR-684	FR-696	FR-716	FR-719	FR-721	FR-722	FR-723	FR-726	FR-728	FR-730	FR-734	FR-751	FR-759	FR-767	FR-768	FR-770	FR-772	FR-780	FR-783	FR-788	FR-812	FR-817	FR-824	FR-825	FR-827	FR-828	FR-830
K02318	0.001733308	0.001775725	0.001720656	0.001806781	0.001580245	0.001994853	0.002028851	0.001696536	0.001715357	0.001549265	0.001613706	0.001421805	0.001741515	0.00218435	0.001898897	0.002361485	0.002041921	0.001487281	0.001643227	0.001497997	0.001915534	0.001457154	0.001734491	0.001744974	0.00160991	0.001500989	0.001655283	0.001780246	0.002003366	0.001896636	0.001670597	0.001921725	0.001721267	0.00241146	0.001615375	0.001678594	0.001571319	0.001679054	0.001782694	0.001669737	0.002343509	0.001941631	0.00195376	0.001933659	0.00187388	0.002073494	0.001803966	0.001856618	0.001821086	0.001874529	0.001941415	0.001873267	0.001843896	0.001903153	0.002001014	0.001915374	0.00199819	0.001941457	0.002028959	0.001950273	0.001889722	0.001880532	0.001762783	0.002009506	0.001978585	0.001288604	0.001915939	0.001945225	0.001989995	0.001851882	0.00189697	0.001809243	0.001941731	0.001802339	0.00188633	0.002041147	0.002069423	0.001782024	0.00170894	0.001743333	0.00168897	0.001832516	0.002067875	0.001654499	0.001610178	0.001627549	0.001731103	0.001414266	0.001487066	0.00167912	0.001351691
K02361	6.65E-05	0.000143795	0.000195693	0.000128828	0.000195785	3.58E-05	0.000805786	0.000104453	0.000143089	0.000163446	0.000167356	0.000185774	9.24E-05	0.000840938	0.000590359	1.62E-05	2.49E-05	0.000130438	0.000162212	0.00013342	3.34E-05	0.000222165	0.000137831	4.00E-05	0.000206644	0.000748319	8.53E-05	0.000120058	3.26E-05	3.29E-05	0.000103482	9.08E-05	0.000104556	0.001164171	0.000131622	0.000154205	0.000129767	0.000224807	9.30E-05	0.00016286	0.001406475	6.79E-05	0.000266059	2.46E-05	3.39E-05	0.000642227	8.95E-05	3.00E-05	0.000151093	0.000152813	0.000120434	7.83E-05	5.59E-05	0.000358652	0.000946414	0.000427396	0.000715642	2.52E-06	0.000123442	2.43E-05	2.42E-05	0.000419097	6.86E-05	0.00053215	3.32E-05	0.000199644	1.16E-05	8.29E-05	1.65E-05	0.000707521	5.52E-05	1.50E-05	1.47E-05	8.89E-05	0.000101508	3.75E-05	4.93E-05	0.00045798	8.44E-05	0.000265598	0.00010321	0.000188782	0.000946416	0.000132001	0.000309045	8.92E-05	0.000826185	0.000334607	0.000177369	0.000110807	0.00019459
K02371	0.000365686	0.000584668	0.000367404	0.000703164	0.000308943	0.000381608	0.0004812	0.000481225	0.000293458	0.000167749	0.000362928	0.00018711	9.22E-05	0.000237321	0.000126807	1.51E-05	2.51E-05	0.000220128	0.000603152	0.000261207	0.000259032	0.000327396	0.000255848	0.000373479	0.000293683	0.00079729	0.000687393	0.000305399	0.000531991	0.000376276	0.000415137	0.000132834	0.000583478	7.59E-05	0.000169237	0.000317077	0.000134223	0.000298723	0.000924767	0.000452411	0.000128318	0.00035453	0.000737274	0.000309333	0.000178297	0.000201417	0.000120193	0.000266394	0.000593989	0.000293851	0.00040505	0.000431221	0.000752246	0.000549136	0.000592356	0.000328844	0.000282744	8.30E-05	5.35E-05	2.77E-05	5.35E-05	0.000777922	0.000124891	0.000415336	0.000120376	0.000201492	0.000564037	0.000289248	0.001346275	0.000136746	0.000610623	0.000110204	0.000135922	0.000125215	0.000309971	5.87E-05	6.32E-05	0.001119053	9.80E-05	0.00057965	0.000526972	0.000603258	0.000155048	0.00026635	0.000249074	0.000255704	0.000879096	0.000395754	0.000330301	0.000613278	0.000268089
K02372	0.001448703	0.001590188	0.001444266	0.001711489	0.00145413	0.001384074	0.001140487	0.001528151	0.001374268	0.001049767	0.001430942	0.001254998	0.000943209	0.001294338	0.001450311	0.000126051	0.00087177	0.001359635	0.001550066	0.001353848	0.001599739	0.001344668	0.001490456	0.00151786	0.001174111	0.001199789	0.001637687	0.001613558	0.001538404	0.001274438	0.001441335	0.001209979	0.001589499	0.000916637	0.001184027	0.00130764	0.001278045	0.001372564	0.001627153	0.001579799	0.000803148	0.001708089	0.001483546	0.00152017	0.001677329	0.001285929	0.001045295	0.001548931	0.001733757	0.00150882	0.001437338	0.001578793	0.001777401	0.00140472	0.00119573	0.001483987	0.001228079	0.001185272	0.000869778	0.000789598	0.001107717	0.001421658	0.001284722	0.001310785	0.001496965	0.001234929	0.001689657	0.001360892	0.001683818	0.001047901	0.001683947	0.001503556	0.001092025	0.001231363	0.00159336	0.000695147	0.001434565	0.001763063	0.001292441	0.001603023	0.001392062	0.001505108	0.00106678	0.001331354	0.001333383	0.001356055	0.001465997	0.001380906	0.001271934	0.001544649	0.001326413
K02377	0.000934456	0.000860114	0.000723023	0.000992241	0.000837536	0.000605185	0.000690524	0.000855815	0.000923977	0.000812472	0.000933882	0.000932675	0.000661153	0.000347408	0.000344942	5.03E-05	0.000565196	0.000852655	0.000902682	0.00099048	0.000668729	0.00096107	0.000773423	0.000744652	0.000820527	0.000696562	0.001012463	0.000701347	0.000391748	0.000726712	0.000707337	0.000770963	0.000973145	0.000243168	0.00083745	0.00068858	0.000936481	0.000734545	0.001325727	0.000721978	0.000202593	0.000681853	0.000967924	0.000573139	0.001069615	0.000493017	0.000333393	0.00071861	0.001066329	0.001112143	0.000450796	0.000634134	0.000715855	0.000791269	0.000711402	0.000875433	0.000660346	0.000743803	0.000376763	0.000580482	0.000550516	0.000825271	0.000832175	0.000608184	0.000675918	0.001024482	0.000783069	0.000699284	0.001285142	0.000718878	0.000913211	0.001131397	0.00085544	0.000822847	0.000779864	0.000371696	0.000742496	0.001208231	0.000746626	0.001137286	0.000844943	0.000730592	0.000530835	0.000931806	0.000742647	0.000614329	0.000978383	0.00104635	0.000945197	0.001042813	0.000956798
K02428	0.001601875	0.001429743	0.001565822	0.001619617	0.001560693	0.001945467	0.001962748	0.00160888	0.001579101	0.001541477	0.001525437	0.001414431	0.001730032	0.002033907	0.001812875	0.002358877	0.002015873	0.001409512	0.001587947	0.001478615	0.001875379	0.001388724	0.001677301	0.001741903	0.001462622	0.001086072	0.001625948	0.001240812	0.001508554	0.00176416	0.001484474	0.001864101	0.001500385	0.002344656	0.001568057	0.001549838	0.001567694	0.001632421	0.001757481	0.001512999	0.002334296	0.001938684	0.001585732	0.001755111	0.001721894	0.001968139	0.001750926	0.001838123	0.001424971	0.001772497	0.001806188	0.001715303	0.001503881	0.001820941	0.001819713	0.001563972	0.00176811	0.001915811	0.002010524	0.00194187	0.001879599	0.001230953	0.001669422	0.001960797	0.00193492	0.001285842	0.001793932	0.00180001	0.001920302	0.001808058	0.001747012	0.001654305	0.001925349	0.001767633	0.001606461	0.001857815	0.002056256	0.001108893	0.00166548	0.001358149	0.001563186	0.001541053	0.002052934	0.001594684	0.001553531	0.001570899	0.00096032	0.001075895	0.001423866	0.001552427	0.00134552
K02437	0.000587465	0.000466437	0.000582639	0.000416079	0.000865912	0.000362238	0.000447084	0.000582365	0.000480739	0.000920884	0.000663899	0.001099824	0.00057095	0.000197142	0.000374445	5.21E-05	0.000172468	0.000896825	0.000472759	0.000847201	0.000263698	0.00096381	0.000472194	0.000484825	0.000811984	0.00057952	0.000641143	0.000531746	0.000255123	0.000270851	0.000630542	0.000197008	0.000473578	0.000102483	0.00067124	0.000577159	0.000774001	0.000770677	0.000326874	0.000564005	0.000177158	0.000484976	0.000195073	0.000188186	9.18E-05	0.000323678	0.000328491	0.00027977	0.000316354	0.000194937	0.00013691	0.000265908	0.000287416	0.000353262	0.000340185	0.000481549	0.000366802	0.000107278	0.000334427	0.000263993	0.000323277	0.000164837	0.000393125	0.000336615	0.000179902	0.001226974	0.000204169	0.000143503	0.000105649	0.000677199	0.00024574	6.86E-05	0.000164061	0.000470815	0.000196895	0.000277796	0.00024813	0.000284691	0.000516572	0.000388363	0.000654064	0.000197073	0.000527822	0.000488885	0.000816021	0.000701797	0.000233292	0.000946355	0.000926726	0.000592946	0.001113111
K02439	0	6.31E-08	6.90E-07	0	0	0	1.77E-08	2.56E-07	0	1.54E-07	0	1.94E-08	0	0	0	0	0	0	0	6.87E-08	0	0	0	0	0	6.00E-08	0	2.07E-08	0	0	6.56E-08	0	0	0	0	0	1.17E-08	2.30E-07	0	2.30E-08	0	3.57E-08	0	3.04E-08	2.67E-06	0	0	0	0	7.88E-06	0	0	0	4.30E-08	0	0	0	0	3.08E-07	0	2.57E-07	0	0	7.34E-08	0	1.63E-07	0	0	0	6.58E-08	0	0	0	0	0	0	0	3.41E-07	2.35E-08	0	5.93E-08	0	0	1.68E-06	1.16E-06	0	1.76E-05	1.78E-08	4.78E-08	0	0
K02446	0.001549697	0.001631944	0.001497365	0.001441674	0.001460898	0.001699225	0.001260997	0.001456612	0.00147883	0.001223788	0.001478474	0.001300316	0.001577272	0.000962007	0.001236064	0.001775395	0.001658358	0.001328126	0.001621108	0.001449503	0.00154946	0.001296451	0.001511256	0.001675953	0.00147259	0.00109447	0.001651268	0.001727163	0.001918937	0.001646993	0.001576351	0.00142182	0.001655597	0.00082876	0.001359829	0.001450564	0.001321446	0.001431167	0.001753231	0.001581116	0.000767451	0.001619951	0.001453483	0.001166008	0.001459448	0.001119998	0.001423435	0.001726874	0.001697735	0.00162836	0.00155586	0.001821305	0.001814351	0.001444821	0.001078185	0.001453189	0.001218594	0.001700581	0.001489848	0.001671907	0.001687411	0.001312285	0.001571849	0.001388004	0.001566968	0.001269528	0.001826374	0.001602608	0.00197818	0.001099325	0.001473507	0.001714388	0.001725074	0.001507257	0.00172005	0.001644912	0.001392693	0.001308338	0.001617428	0.00140191	0.001553632	0.001608421	0.001073769	0.001605871	0.001349081	0.001474879	0.000575134	0.001203327	0.001407258	0.001622067	0.001274247
K02472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.88E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.41E-07	0	0	0	0	0	1.68E-06	1.00E-06	0	1.76E-05	0	0	0	0
K02473	0.001733265	0.001775725	0.001720656	0.001806781	0.001580245	0.001994853	0.002028663	0.00169639	0.001715126	0.001548714	0.001613706	0.001421772	0.001741515	0.00218435	0.001898897	0.002357425	0.002041921	0.001487281	0.001643014	0.001497997	0.001915534	0.001457154	0.001734491	0.001744974	0.00160943	0.001500954	0.001655283	0.001779804	0.002003081	0.00189596	0.001670158	0.001921725	0.001721267	0.00241146	0.001615375	0.001678594	0.001571319	0.001678952	0.001782694	0.001669737	0.002343393	0.001941631	0.00195274	0.001933465	0.001873495	0.002073177	0.001803966	0.001855618	0.001821086	0.001874299	0.001941301	0.001872304	0.001843852	0.001903153	0.002000562	0.001915374	0.001997706	0.001941457	0.002028563	0.001949641	0.001889722	0.001877882	0.001761955	0.002009506	0.001978365	0.001288554	0.001915497	0.001945036	0.001989995	0.001851882	0.001896418	0.001808697	0.001938114	0.001799841	0.001886115	0.00204015	0.002068998	0.001782024	0.00170894	0.001742953	0.00168897	0.001831751	0.002067875	0.001654499	0.001610149	0.00162751	0.001731103	0.001414127	0.001486992	0.00167912	0.001351691
K02492	0.000692661	0.000707144	0.000740803	0.000349056	0.000582629	0.000487024	0.000449462	0.00049711	0.00062787	0.000884619	0.000713263	0.000923145	0.0006252	0.000336775	0.000434945	0.000252726	0.000553116	0.000716827	0.000718086	0.000798456	0.000294643	0.000906867	0.000490442	0.00033645	0.001122292	0.001311113	0.000717011	0.000496642	0.000513576	0.000751355	0.001050841	0.000223354	0.000600914	0.000245134	0.000661344	0.000628133	0.000650545	0.000626553	0.000365632	0.000671983	0.000371904	0.000419799	0.000442863	0.000340025	0.000199541	0.000381352	0.000414082	0.000296104	0.000340121	0.000188761	0.000811155	0.000831781	0.000796769	0.000414776	0.000617595	0.000465106	0.000425877	0.000262268	0.000365646	0.000411706	0.000418544	0.000906078	0.000553677	0.00032864	0.000248879	0.001034972	0.000283947	0.000253347	0.000389159	0.000763564	0.000350832	0.000239487	0.000245442	0.000437482	0.000319197	0.000441015	0.000245854	0.000658557	0.000656804	0.000578349	0.000655145	0.000652699	0.000420749	0.000789196	0.000726896	0.00087498	0.001025974	0.001010953	0.00083406	0.000616874	0.000927328
K02495	0.000519011	0.000478809	0.000492773	0.000376834	0.000607856	0.000253978	0.000434347	0.000468441	0.000404885	0.000911549	0.000647258	0.001081955	0.000541431	0.00013128	0.000196542	5.18E-05	0.000109339	0.000789371	0.000509571	0.000839902	0.000217352	0.000910241	0.000425679	0.000334364	0.000761104	0.000257259	0.000625017	0.000498209	0.000211367	0.000301595	0.000596263	9.19E-05	0.000484925	2.07E-05	0.000643386	0.000500908	0.000757641	0.000692655	0.000311106	0.000521488	0.000197324	0.00047606	0.000140129	0.000157293	6.88E-05	0.000154557	0.000293134	0.000248588	0.000240096	7.58E-05	0.000111915	0.000253247	0.000340204	0.000260872	0.00035392	0.000410612	0.00028249	7.73E-05	0.000228937	0.000249529	0.00030175	0.000114232	0.000266222	0.000332576	0.000151719	0.00122511	0.000180945	0.000113645	9.60E-05	0.000641012	0.000207244	7.20E-05	0.000126372	0.000436582	0.000171767	0.000264175	0.000224298	0.000200221	0.00044706	0.000342921	0.000678138	0.000188236	0.000351082	0.000466078	0.000746444	0.000671376	0.000219121	0.000937576	0.000915886	0.00057274	0.001105592
K02496	8.94E-05	0.00027582	0.000189394	2.75E-05	4.86E-05	0.000222907	0.000110014	7.79E-05	0.00010602	0.000125117	0.000143945	1.44E-05	0.000158504	0.000215262	9.28E-05	0.000214002	7.45E-05	3.30E-05	1.11E-05	6.91E-05	9.67E-05	8.52E-05	9.84E-05	0.000117217	6.36E-05	0.000456228	0.000147914	9.19E-05	0.000340989	0.000265997	0.000239585	0.000107969	0.000171146	8.24E-05	7.59E-05	0.000149977	2.15E-05	6.06E-05	6.27E-05	9.31E-05	0.000183042	1.74E-05	0.000328191	0.00013162	8.09E-05	0.000157136	6.41E-05	3.67E-05	0.000103807	9.55E-05	0.000513941	0.000164479	0.000426711	0.000138252	0.000386035	2.04E-05	0.000153763	0.000217606	0.000104542	0.000128272	0.000126431	0.000505405	0.000112903	3.92E-05	8.73E-05	8.50E-06	0.000202014	0.000162699	0.000199371	2.32E-05	8.25E-05	0.000171324	0.000122956	5.35E-05	5.80E-05	0.000184338	1.27E-05	0.000485813	7.69E-06	0.000203283	5.47E-05	0.000323674	4.72E-05	8.55E-05	7.73E-05	0.000273289	0.000779052	0.000219505	6.67E-05	0.000121223	8.41E-06
K02500	0.00146163	0.001366374	0.001348543	0.001520494	0.001190377	0.001462458	0.001052734	0.001493011	0.001420392	0.001479266	0.001358449	0.001321135	0.001651641	0.001029553	0.00107875	0.00233911	0.001924877	0.001331014	0.001482437	0.001360539	0.001465896	0.001333257	0.001322807	0.001305788	0.001420816	0.001469583	0.001425573	0.001114804	0.001344642	0.00160719	0.001453244	0.001693174	0.001396127	0.001019954	0.001506736	0.001457127	0.001450754	0.001260161	0.001694109	0.001110048	0.000805979	0.001008688	0.001650955	0.001684435	0.00166987	0.001093711	0.001441025	0.001282999	0.001368121	0.001439935	0.00155778	0.001595135	0.001373133	0.001370274	0.001056488	0.001126535	0.001058909	0.001794557	0.001729188	0.001903671	0.001632771	0.00153308	0.001542644	0.001034832	0.001606054	0.001282274	0.001312345	0.001532792	0.001875081	0.001080665	0.001603069	0.001610322	0.001806931	0.001654348	0.001247278	0.001820578	0.001545511	0.001414307	0.001419535	0.001496943	0.001338429	0.001502699	0.000857363	0.001507432	0.001146849	0.001470713	0.001390988	0.001262882	0.001341241	0.001450873	0.001269501
K02501	0.00146163	0.001366374	0.001348543	0.001520494	0.001190377	0.001462458	0.001052734	0.001493011	0.001420392	0.001479266	0.001358449	0.001321135	0.001651641	0.001029553	0.00107875	0.00233911	0.001924877	0.001331014	0.001482437	0.001360539	0.001465896	0.001333257	0.001322807	0.001305788	0.001420816	0.001469583	0.001425573	0.001114804	0.001344642	0.00160719	0.001453244	0.001693174	0.001396127	0.001019954	0.001506736	0.001457127	0.001450754	0.001260161	0.001694109	0.001110048	0.000805979	0.001008688	0.001650955	0.001684435	0.00166987	0.001093711	0.001441025	0.001282999	0.001368121	0.001439935	0.00155778	0.001595135	0.001373133	0.001370274	0.001056488	0.001126535	0.001058909	0.001794557	0.001729188	0.001903671	0.001632771	0.00153308	0.001542644	0.001034832	0.001606054	0.001282274	0.001312345	0.001532792	0.001875081	0.001080665	0.001603069	0.001610322	0.001806931	0.001654348	0.001247278	0.001820578	0.001545511	0.001414307	0.001419535	0.001496943	0.001338429	0.001502699	0.000857363	0.001507432	0.001146849	0.001470713	0.001390988	0.001262882	0.001341241	0.001450873	0.001269501
K02502	0.001345259	0.001236463	0.001313735	0.001500721	0.001168922	0.001026471	0.000938903	0.001430903	0.001367042	0.001375143	0.001310406	0.001176488	0.001064763	0.000963843	0.001081769	0.000871393	0.001447598	0.001298903	0.001407426	0.001257114	0.001312777	0.001284371	0.001241191	0.00119666	0.001412781	0.001465294	0.001412607	0.001003186	0.001130713	0.001526289	0.001446443	0.00138232	0.001313055	0.000925815	0.001325251	0.001265337	0.001255665	0.001107407	0.001565156	0.001101726	0.000738284	0.000792069	0.001348309	0.001583734	0.001627719	0.001011186	0.001344064	0.001094593	0.001351178	0.001300869	0.001346146	0.001354237	0.00133043	0.001256208	0.00102371	0.001107652	0.000954876	0.001270743	0.001090055	0.001066686	0.001095955	0.001451906	0.00139093	0.000883696	0.001243405	0.001251691	0.001139341	0.001186792	0.001659179	0.001026936	0.001508265	0.001416584	0.001206641	0.001279696	0.001135699	0.000832588	0.001077734	0.001411917	0.001351267	0.001481617	0.001285358	0.001313129	0.000808503	0.001478108	0.001097841	0.001266415	0.001194437	0.001259691	0.001227956	0.001356648	0.001263474
K02509	0	3.27E-06	0	0	0	0	0	0	0	0	0	0	0	0	2.51E-05	0	0	0	0	0	0	0	0	0	0	0	0	7.62E-08	0	0	0	0	0	0	6.01E-07	0	3.88E-06	0	6.20E-07	2.73E-07	0	8.23E-08	0	0	0	0	0	1.11E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.63E-07	0	0	0	0	0	0	0
K02510	5.32E-05	7.08E-05	0.000115095	4.35E-05	0.000142584	5.20E-05	7.37E-05	8.33E-05	7.10E-05	0.000159024	9.66E-05	0.000183695	8.01E-05	3.67E-05	7.37E-05	1.46E-05	1.68E-05	0.00013134	5.15E-05	0.000123428	3.32E-05	0.000179911	7.65E-05	3.90E-05	0.000121816	8.39E-05	8.89E-05	0.000103164	6.08E-05	3.01E-05	0.000142279	3.47E-05	9.94E-05	2.41E-05	0.000112045	0.000135217	0.000127741	0.000155175	9.61E-05	0.000219196	3.20E-05	6.69E-05	1.54E-05	2.40E-05	3.72E-05	2.69E-05	5.79E-05	2.95E-05	4.60E-05	4.75E-05	0.000103951	4.64E-05	0.000121988	7.54E-05	3.52E-05	3.45E-05	4.59E-05	2.17E-06	1.51E-05	1.81E-05	2.84E-05	5.41E-05	4.04E-05	5.06E-05	3.40E-05	0.000199622	1.30E-05	2.03E-05	9.62E-05	3.91E-05	7.93E-05	1.54E-05	6.45E-06	6.78E-05	8.37E-05	1.63E-05	3.79E-05	3.33E-05	6.80E-05	6.07E-05	8.38E-05	0.000172312	8.00E-05	0.000126754	0.000146946	7.85E-05	4.43E-05	0.000156435	0.000144814	9.33E-05	0.000196959
K02517	0.000822613	0.001040091	0.001070314	0.001001567	0.000980817	0.000783206	0.001528925	0.000902529	0.000590846	0.000955896	0.001088432	0.00108417	0.000606698	0.001225004	0.001104515	5.33E-05	0.000122677	0.000888049	0.001384551	0.001013723	0.000414531	0.001027591	0.000676915	0.000572671	0.000883809	0.000353502	0.00127486	0.00069856	0.000670086	0.000659473	0.001031098	0.000166803	0.001050322	0.001341306	0.000691628	0.000697617	0.000778023	0.0009199	0.001178863	0.000879623	0.001769976	0.000756011	0.000539189	0.000486982	0.000227771	0.001186343	0.000480296	0.000480077	0.000726449	0.000587286	0.000745942	0.001234317	0.001276012	0.001019096	0.001500786	0.001076515	0.001035405	0.000150561	0.000392462	0.000249759	0.000346958	0.000358239	0.00039421	0.001140937	0.000260642	0.001227476	0.000706325	0.000402818	0.001411856	0.001518981	0.000725573	0.000217145	0.000248835	0.000496362	0.000471722	0.000320211	0.000267406	0.00090878	0.000481236	0.00067411	0.001126049	0.000612092	0.001473458	0.000699859	0.001113756	0.000948522	0.000335874	0.000991657	0.001058144	0.001147857	0.001157848
K02523	0.001007107	0.000673997	0.000819307	0.000969846	0.001181322	0.000717001	0.000713866	0.001055228	0.001154779	0.001100215	0.000954021	0.001163768	0.000947208	0.000851955	0.001122941	0.000309998	0.000848063	0.001290641	0.000915961	0.001155794	0.001161853	0.001179872	0.001168921	0.001318259	0.000967095	0.00107199	0.000843567	0.00086487	0.000645256	0.000781317	0.000758869	0.001181328	0.000810231	0.000693512	0.001094973	0.001082514	0.001167638	0.001253048	0.000717994	0.001057168	0.000540019	0.001134758	0.000848837	0.001155035	0.00122076	0.000982734	0.001396383	0.001263113	0.000937578	0.001075867	0.000554905	0.000442814	0.000326172	0.000918278	0.000748294	0.000830256	0.00091681	0.001099113	0.00084337	0.000859839	0.001122137	0.000844515	0.001234448	0.000862106	0.001058991	0.00124338	0.00100389	0.000928874	0.000241258	0.000955767	0.000962762	0.001209184	0.001014653	0.001080732	0.001012476	0.000804682	0.000931927	0.000747901	0.001225946	0.000979159	0.00108833	0.000762023	0.000901196	0.001049612	0.001095784	0.000879285	0.001254666	0.001174892	0.00114197	0.000820095	0.001234462
K02527	0.000571398	0.000618461	0.000689426	0.000443137	0.00074886	0.000474398	0.000450759	0.000535446	0.000444668	0.000954383	0.000791265	0.00108278	0.0005837	0.000311909	0.000730424	5.46E-05	0.000112228	0.000818246	0.000837192	0.000891813	0.000250074	0.000924244	0.000502438	0.0003255	0.000795511	0.00033646	0.000656633	0.000544878	0.00036147	0.000443549	0.000691615	0.000117347	0.000632732	0.000160292	0.000661203	0.000581711	0.000770026	0.000721875	0.000399421	0.000631762	0.000394219	0.000476177	0.000121479	0.000245216	0.000122889	0.000469677	0.000319395	0.000255184	0.000298615	0.000260054	0.000523922	0.000401741	0.000751428	0.000398754	0.000483915	0.000445384	0.000341901	0.000101364	0.000266903	0.000247444	0.000328754	0.000116749	0.000346345	0.00038489	0.000171747	0.001227064	0.000258632	0.000194023	0.000161326	0.00077567	0.000228952	0.000165471	0.000141094	0.000456157	0.000257033	0.000269527	0.000238085	0.000274501	0.000427356	0.000349022	0.000696327	0.000340757	0.000523057	0.000557325	0.000847924	0.00078427	0.00022392	0.000927757	0.000914109	0.000686729	0.001088176
