KO	FR-027	FR-030	FR-039	FR-040	FR-052	FR-053	FR-060	FR-105	FR-110	FR-115	FR-116	FR-125	FR-129	FR-132	FR-139	FR-142	FR-152	FR-156	FR-166	FR-169	FR-170	FR-173	FR-187	FR-194	FR-198	FR-200	FR-208	FR-212	FR-213	FR-221	FR-223	FR-276	FR-281	FR-294	FR-298	FR-302	FR-305	FR-316	FR-328	FR-344	FR-349	FR-390	FR-393	FR-399	FR-400	FR-414	FR-430	FR-450	FR-451	FR-459	FR-460	FR-503	FR-505	FR-506	FR-542	FR-551	FR-552	FR-558	FR-568	FR-617	FR-628	FR-654	FR-667	FR-682	FR-684	FR-696	FR-716	FR-719	FR-721	FR-722	FR-723	FR-726	FR-728	FR-730	FR-734	FR-751	FR-759	FR-767	FR-768	FR-770	FR-772	FR-780	FR-783	FR-788	FR-812	FR-817	FR-824	FR-825	FR-827	FR-828	FR-830
K11751	0.000970235	0.001221786	0.001245245	0.001265105	0.001260404	0.001046742	0.001752846	0.00106176	0.00087596	0.000855112	0.001260753	0.001011841	0.000502629	0.00146659	0.000790115	3.54E-05	0.000123523	0.001090845	0.001270041	0.001135601	0.000973843	0.001119799	0.001073823	0.001155684	0.001033738	0.001139493	0.00142603	0.000963186	0.001145748	0.000875486	0.001179507	0.000380094	0.001274283	0.001521288	0.000689891	0.001067624	0.000682856	0.000860164	0.00139733	0.001448042	0.001850938	0.000773553	0.000941109	0.000805024	0.000520642	0.001332639	0.001224067	0.001005499	0.00109382	0.000805056	0.001144046	0.000910712	0.001554921	0.001233542	0.001831435	0.001242588	0.001402504	0.000266416	0.000426743	0.000181373	0.000578417	0.000959784	0.000450322	0.001598561	0.000617529	0.00120535	0.001328288	0.000791562	0.001536338	0.001639018	0.000981225	0.000337652	0.000271658	0.000427419	0.000918227	0.00041988	0.000221403	0.001540178	0.000873203	0.001098294	0.001379854	0.001144463	0.00162234	0.000866437	0.001365142	0.00103155	0.000933933	0.001225252	0.001214947	0.001298743	0.00117747
K11752	0.001119022	0.001253098	0.001379959	0.001477665	0.001190622	0.000971444	0.0015983	0.001323848	0.000964974	0.001057313	0.001246514	0.001060523	0.000831528	0.001683522	0.001332378	0.000409256	0.000665735	0.001169234	0.001486867	0.001084359	0.000594933	0.0011843	0.000894263	0.000791537	0.001394801	0.001300604	0.001452528	0.000889446	0.000994869	0.001108514	0.001456552	0.00055294	0.001222934	0.001528043	0.00099773	0.000974723	0.000807293	0.001105778	0.001390889	0.001008019	0.001997427	0.000807172	0.000975247	0.001276862	0.000555098	0.001616115	0.000517277	0.000701971	0.001120565	0.0009044	0.001109222	0.001343972	0.001558137	0.001309534	0.0016901	0.001362241	0.001265117	0.000506851	0.000873963	0.00064045	0.000553477	0.001288535	0.000809259	0.001117724	0.000424121	0.001230525	0.000806486	0.000741653	0.001706579	0.001644504	0.001282552	0.000482316	0.000625402	0.000684654	0.000698932	0.00075905	0.000355759	0.001546066	0.000728844	0.001129076	0.001390687	0.00110368	0.001632912	0.001042883	0.001221687	0.001081392	0.001014618	0.001244643	0.001088666	0.001404742	0.001164276
K11753	0.00174541	0.001808995	0.001736434	0.001860146	0.001658178	0.002029142	0.002081814	0.001751865	0.001689997	0.001615943	0.001679325	0.001497925	0.001839234	0.002178245	0.001858038	0.002271933	0.001848523	0.001563561	0.001687878	0.001575004	0.001933676	0.001512782	0.001783997	0.001814083	0.001317981	0.001251779	0.001746441	0.001764185	0.001948589	0.001738324	0.001558839	0.001957621	0.001761908	0.002346519	0.001674648	0.001718836	0.001670841	0.00175955	0.001858645	0.001728189	0.002342534	0.002054642	0.002005514	0.001914385	0.00186743	0.00203607	0.0018443	0.001908762	0.001822546	0.001905714	0.001917979	0.001905552	0.001832932	0.001936475	0.002051038	0.001901539	0.002033631	0.001965442	0.00208194	0.002029522	0.001982885	0.001727838	0.001708657	0.002062634	0.00202366	0.001310176	0.001945495	0.001991266	0.002002384	0.001923275	0.001901574	0.001832224	0.002007446	0.001896187	0.001863511	0.002078697	0.002164227	0.001818746	0.001600788	0.001707424	0.001785076	0.001852059	0.002115762	0.001490083	0.001683646	0.001724355	0.001834263	0.001402695	0.001569505	0.001759251	0.001394938
K11754	0.001738422	0.001798058	0.001726706	0.001858743	0.001657666	0.002010256	0.002073725	0.001751865	0.001687109	0.001615338	0.001677879	0.001496313	0.001839234	0.002177426	0.001841621	0.002271933	0.001848523	0.001563561	0.001676989	0.001573815	0.001931141	0.001510387	0.001780301	0.001808518	0.001312058	0.001249596	0.00168911	0.00175665	0.001933941	0.001735378	0.001519501	0.001957489	0.001752914	0.002345578	0.001673725	0.001718399	0.001667049	0.00174626	0.001845079	0.001723735	0.002342534	0.002051118	0.001985404	0.001912556	0.00186743	0.002033956	0.001830649	0.001892044	0.001818494	0.001899185	0.001915931	0.001899025	0.001823995	0.001936475	0.002050514	0.001898681	0.002033631	0.001961927	0.00207759	0.002028596	0.001972248	0.001713837	0.001703252	0.00204739	0.002020735	0.001310176	0.001937255	0.001988006	0.001982852	0.001903819	0.001889127	0.001829624	0.002002505	0.001893068	0.001863289	0.002076081	0.002163475	0.001798503	0.001579727	0.00170294	0.001768761	0.001832926	0.002113695	0.001482567	0.001682387	0.001644924	0.001833877	0.001393193	0.001563462	0.001757095	0.00137743
K11755	0.001380507	0.00140578	0.001271556	0.001404925	0.001249341	0.00124465	0.001176969	0.001276797	0.001498548	0.001329569	0.001482221	0.001122769	0.001023153	0.000856821	0.001090754	0.000748682	0.001213653	0.001265519	0.001458714	0.001356226	0.001604544	0.001292603	0.001436326	0.001488875	0.001376769	0.001345645	0.001463359	0.001203037	0.00133304	0.001588596	0.001339896	0.001419839	0.001448223	0.000979178	0.001314797	0.001377098	0.001201667	0.001049811	0.001639739	0.001517469	0.00072875	0.000825431	0.001378214	0.00122614	0.001654279	0.000881419	0.001577509	0.001459187	0.001490723	0.001362431	0.001442453	0.001477034	0.001498351	0.001222767	0.001178589	0.001295568	0.001122659	0.001251146	0.001019218	0.000895732	0.001158026	0.001455504	0.0013558	0.001318328	0.001397631	0.001239747	0.00163506	0.001389263	0.001709963	0.001033033	0.001291792	0.001411866	0.001117879	0.001155223	0.001381966	0.000843175	0.000945801	0.001551127	0.001474732	0.00158694	0.00138943	0.001470134	0.000910998	0.001483708	0.001275666	0.001231595	0.001096495	0.001294635	0.001343773	0.001440293	0.001278102
K11787	0.001780728	0.001807894	0.001756759	0.001862209	0.001658178	0.002025779	0.00208191	0.001757467	0.00175258	0.001549668	0.001680822	0.001494545	0.001837195	0.002177945	0.001851991	0.002271933	0.002060451	0.001563561	0.001687753	0.001578133	0.001932373	0.001513724	0.001789323	0.001813212	0.001581826	0.001374497	0.00174634	0.001772562	0.001972557	0.001854708	0.001678509	0.001953832	0.00176156	0.002360412	0.001699899	0.00174957	0.001664158	0.001757144	0.001858645	0.00172636	0.002341901	0.002045668	0.002002116	0.001951794	0.001881905	0.002061182	0.001821531	0.001905649	0.00184054	0.001896552	0.001911265	0.001903194	0.001832874	0.001936517	0.002050689	0.001905293	0.00204094	0.001963143	0.002079427	0.002036702	0.001939556	0.001887775	0.001780455	0.002061532	0.002023205	0.001309788	0.001942912	0.001991266	0.002002359	0.001925772	0.001925816	0.001832163	0.002006508	0.001894091	0.001890979	0.002077668	0.002176119	0.001818174	0.001737412	0.001757383	0.001768299	0.001872385	0.002115026	0.001656285	0.001678293	0.001713598	0.0018336	0.001414303	0.001569305	0.001759268	0.001395562
K11788	0.001780728	0.001807894	0.001756759	0.001862209	0.001658178	0.002025779	0.00208191	0.001757467	0.00175258	0.001549668	0.001680822	0.001494545	0.001837195	0.002177945	0.001851991	0.002271933	0.002060451	0.001563561	0.001687753	0.001578133	0.001932373	0.001513724	0.001789323	0.001813212	0.001581826	0.001374497	0.00174634	0.001772562	0.001972557	0.001854708	0.001678509	0.001953832	0.00176156	0.002360412	0.001699899	0.00174957	0.001664158	0.001757144	0.001858645	0.00172636	0.002341901	0.002045668	0.002002116	0.001951794	0.001881905	0.002061182	0.001821531	0.001905649	0.00184054	0.001896552	0.001911265	0.001903194	0.001832874	0.001936517	0.002050689	0.001905293	0.00204094	0.001963143	0.002079427	0.002036702	0.001939556	0.001887775	0.001780455	0.002061532	0.002023205	0.001309788	0.001942912	0.001991266	0.002002359	0.001925772	0.001925816	0.001832163	0.002006508	0.001894091	0.001890979	0.002077668	0.002176119	0.001818174	0.001737412	0.001757383	0.001768299	0.001872385	0.002115026	0.001656285	0.001678293	0.001713598	0.0018336	0.001414303	0.001569305	0.001759268	0.001395562
K11808	0.001781421	0.001807894	0.001756759	0.001861614	0.001658178	0.002023781	0.00208106	0.001742671	0.001751234	0.001548828	0.001680822	0.001492027	0.001836913	0.002146668	0.001851549	0.002268774	0.002060451	0.00156347	0.00166859	0.001578133	0.001933183	0.001513446	0.001789323	0.001813804	0.001581975	0.001374386	0.001746282	0.001771078	0.001973551	0.001846894	0.001677928	0.001951341	0.001761097	0.002345275	0.001700952	0.001747713	0.001666976	0.001656473	0.001858031	0.001723881	0.002342403	0.002049368	0.002003898	0.001926377	0.001866095	0.002019915	0.00182107	0.001905978	0.001839713	0.001900046	0.001911265	0.001904181	0.001830346	0.001935924	0.002050689	0.001906333	0.002040854	0.00196466	0.002080207	0.002019581	0.001939247	0.00188803	0.001776602	0.002054896	0.002027572	0.001308313	0.001943184	0.001991266	0.002002359	0.00192115	0.001926841	0.001832163	0.002006359	0.001891342	0.001868754	0.002078009	0.002173792	0.001814894	0.001735733	0.001757159	0.001695698	0.001872385	0.002113879	0.001622597	0.001673563	0.001713383	0.001499967	0.001413477	0.001568547	0.00175215	0.001395821
K11942	0.000558998	0.000984156	0.000625906	0.000901129	0.000408342	0.000573053	0.000592971	0.000657001	0.000392458	0.000177857	0.000648806	0.000174099	0.000125954	0.000440038	0.000211334	9.35E-06	4.03E-05	0.000272163	0.000941949	0.000393214	0.000288015	0.000334304	0.00035874	0.000360818	0.000413948	0.001013157	0.001115935	0.000718256	0.000881219	0.000566949	0.000680167	0.000139524	0.000921003	0.000108817	0.000187688	0.000372896	0.000127503	0.000304846	0.001162622	0.000577444	0.000252443	0.000483351	0.000862505	0.0003956	0.000297337	0.000360195	0.000185815	0.000329692	0.00097837	0.000442668	0.000819434	0.001205973	0.001395275	0.000561905	0.000667971	0.000751774	0.000381999	0.000101785	8.90E-05	2.65E-05	8.57E-05	0.000938263	0.000278989	0.000490482	0.000171765	0.000198447	0.000662311	0.000433047	0.001491739	0.000190978	0.000702599	0.000301301	0.00019407	0.000149324	0.000465422	5.86E-05	7.05E-05	0.001498405	0.000161775	0.000844673	0.000605113	0.00083616	0.000189233	0.000437553	0.000391423	0.000702792	0.000825147	0.000529765	0.000388311	0.000949118	0.000324113
K12047	0.001376465	0.001402995	0.001088943	0.001696987	0.001436418	0.001413456	0.001207825	0.001550468	0.001351111	0.001281396	0.001304739	0.001297206	0.001374439	0.001095413	0.001096773	0.001874665	0.001517275	0.00135032	0.001549539	0.001382275	0.001456677	0.00126811	0.001402825	0.001634215	0.001169761	0.000519365	0.001278787	0.001576608	0.001416291	0.001208979	0.000971261	0.001557736	0.001411869	0.000879616	0.001273703	0.001324056	0.001360804	0.001192869	0.001695249	0.001411258	0.000618348	0.001053588	0.001703175	0.00140021	0.00132381	0.00121197	0.001521091	0.001515507	0.001706739	0.001417153	0.001064302	0.001174991	0.001146234	0.001255299	0.000989903	0.001220258	0.001234388	0.001379378	0.00129536	0.001561079	0.001484498	0.001339569	0.001284779	0.001431436	0.001458515	0.001266754	0.001642653	0.00157504	0.001643832	0.001020686	0.001614647	0.001438063	0.001522648	0.001448445	0.001580817	0.001356596	0.001442704	0.0016081	0.00140973	0.001551503	0.001251367	0.001380752	0.000896646	0.0012518	0.001217113	0.001222228	0.001589269	0.00134128	0.001464034	0.001481611	0.001275461
K12251	0.000150996	0.000258366	0.000354347	0.000354232	0.00027268	0.000184814	6.07E-05	0.000438367	0.00011203	5.10E-05	0.000200386	1.23E-05	6.96E-05	0.000590708	0.00012963	1.70E-06	5.65E-05	0.000254671	1.69E-05	0.00010332	0.000189778	0.000104518	0.000236981	0.000219365	0.000109541	0.000312636	0.000180684	0.000149347	0.000411474	0.000213721	0.000224114	0.000219305	0.0002179	0.000104547	8.81E-05	0.000213332	0.000146292	6.42E-05	7.86E-05	0.000125291	0.000397282	3.52E-06	0.000211607	0.000621678	0.000142795	0.000482459	0.000614811	8.07E-05	0.000190734	8.94E-05	0.000553612	0.000186706	0.000507227	0.000319546	0.000302989	3.14E-05	0.000207354	0.00010636	0.000165328	3.54E-05	0.000151897	0.000407245	0.000160051	7.83E-05	0.000124003	6.30E-06	0.000130799	0.000173574	0.00010437	7.37E-05	0.000438743	0.000154837	9.53E-06	2.64E-05	0.000117233	7.19E-06	0.000123594	0.000422603	0.000168211	0.000176275	0.0001953	0.000326216	0.000138401	0.000135443	0.000159174	0.000332519	0.000644102	0.000183649	7.35E-05	0.000199473	1.02E-05
K12254	0.00075652	0.000484904	0.000699316	0.000494577	0.000832857	0.000420049	0.000418455	0.000625231	0.000826532	0.001058287	0.000692813	0.001091025	0.0008188	0.000261141	0.001043142	0.000422046	0.000752862	0.001016618	0.000626669	0.00092116	0.00061749	0.001007326	0.000712951	0.000671955	0.000922002	0.000874068	0.00047623	0.000702547	0.000307497	0.0006985	0.000769722	0.000891242	0.000619893	0.000531916	0.00093562	0.000747654	0.001099491	0.001076312	0.000513932	0.000567297	0.000319019	0.00039611	0.000416392	0.000524563	0.001043746	0.000499527	0.000627303	0.000709837	0.000647467	0.000874579	0.000256441	0.000276238	0.000327288	0.000631359	0.000354524	0.000715683	0.000527472	0.000905479	0.000619044	0.00066742	0.000705719	0.000433494	0.001095233	0.000337328	0.00064703	0.00122293	0.000394402	0.000473646	0.000212397	0.000826442	0.000486578	0.001064103	0.000836457	0.000920607	0.000717091	0.000767438	0.000804511	0.000271027	0.000844585	0.000700644	0.00079473	0.000403238	0.000719138	0.000894035	0.000786694	0.000638461	0.000226667	0.000963646	0.000881107	0.000662688	0.001120715
K12316	0.001376465	0.001402995	0.001088943	0.001696987	0.001436418	0.001413456	0.001207825	0.001550468	0.001351111	0.001281396	0.001304739	0.001297206	0.001374439	0.001095413	0.001096773	0.001874665	0.001517275	0.00135032	0.001549539	0.001382275	0.001456677	0.00126811	0.001402825	0.001634215	0.001169761	0.000519365	0.001278787	0.001576608	0.001416291	0.001208979	0.000971261	0.001557736	0.001411869	0.000879616	0.001273703	0.001324056	0.001360804	0.001192869	0.001695249	0.001411258	0.000618348	0.001053588	0.001703175	0.00140021	0.00132381	0.00121197	0.001521091	0.001515507	0.001706739	0.001417153	0.001064302	0.001174991	0.001146234	0.001255299	0.000989903	0.001220258	0.001234388	0.001379378	0.00129536	0.001561079	0.001484498	0.001339569	0.001284779	0.001431436	0.001458515	0.001266754	0.001642653	0.00157504	0.001643832	0.001020686	0.001614647	0.001438063	0.001522648	0.001448445	0.001580817	0.001356596	0.001442704	0.0016081	0.00140973	0.001551503	0.001251367	0.001380752	0.000896646	0.0012518	0.001217113	0.001222228	0.001589269	0.00134128	0.001464034	0.001481611	0.001275461
K12317	0.001376465	0.001402995	0.001088943	0.001696987	0.001436418	0.001413456	0.001207825	0.001550468	0.001351111	0.001281396	0.001304739	0.001297206	0.001374439	0.001095413	0.001096773	0.001874665	0.001517275	0.00135032	0.001549539	0.001382275	0.001456677	0.00126811	0.001402825	0.001634215	0.001169761	0.000519365	0.001278787	0.001576608	0.001416291	0.001208979	0.000971261	0.001557736	0.001411869	0.000879616	0.001273703	0.001324056	0.001360804	0.001192869	0.001695249	0.001411258	0.000618348	0.001053588	0.001703175	0.00140021	0.00132381	0.00121197	0.001521091	0.001515507	0.001706739	0.001417153	0.001064302	0.001174991	0.001146234	0.001255299	0.000989903	0.001220258	0.001234388	0.001379378	0.00129536	0.001561079	0.001484498	0.001339569	0.001284779	0.001431436	0.001458515	0.001266754	0.001642653	0.00157504	0.001643832	0.001020686	0.001614647	0.001438063	0.001522648	0.001448445	0.001580817	0.001356596	0.001442704	0.0016081	0.00140973	0.001551503	0.001251367	0.001380752	0.000896646	0.0012518	0.001217113	0.001222228	0.001589269	0.00134128	0.001464034	0.001481611	0.001275461
K12339	0.001679017	0.001638969	0.001469963	0.001766328	0.001483888	0.001891292	0.001350991	0.001705332	0.001638036	0.001332228	0.001568469	0.001485028	0.001821013	0.001359996	0.00151199	0.001951285	0.001871765	0.0015425	0.001547753	0.001551105	0.001868378	0.001440934	0.001668226	0.00179005	0.001449087	0.001365457	0.001726803	0.001441023	0.001721331	0.001622155	0.001364549	0.001754973	0.001626728	0.001082532	0.001677709	0.001730738	0.001661996	0.001428914	0.0018303	0.001553751	0.000990314	0.002044357	0.001813801	0.001910772	0.001786036	0.001361192	0.00176578	0.001751686	0.001622451	0.001595764	0.001845963	0.001823734	0.001568253	0.001566414	0.001268484	0.001340565	0.00135128	0.001931431	0.001933377	0.002034141	0.001918631	0.00174073	0.00162336	0.001631111	0.00199609	0.001303972	0.001885298	0.001899116	0.001962577	0.001166727	0.00180452	0.001730277	0.001948207	0.001763926	0.001597477	0.002055072	0.002110043	0.001633594	0.001665072	0.001605411	0.001602364	0.001782955	0.00104659	0.001564188	0.001430216	0.001671643	0.001783338	0.001324376	0.001495157	0.001651617	0.001376163
K12406	0.001680147	0.001783486	0.00172044	0.001826477	0.00165813	0.002013296	0.002044604	0.001734907	0.001612928	0.001543766	0.001674978	0.00148593	0.001837385	0.002130893	0.001776869	0.002271933	0.001817421	0.001549248	0.001640711	0.001561533	0.001869097	0.001469005	0.001742428	0.001749123	0.001259404	0.001250769	0.001740505	0.001736363	0.001840118	0.001611544	0.001486914	0.001897535	0.001731966	0.002282912	0.001665891	0.0016973	0.001669298	0.001749328	0.001853737	0.001684252	0.002294988	0.002043113	0.001937649	0.001887734	0.00185345	0.002010238	0.001826623	0.001837412	0.001776698	0.001891267	0.001850006	0.001902108	0.001755437	0.001871988	0.001962994	0.001880565	0.002001734	0.001930117	0.002025283	0.002016869	0.001919224	0.001667253	0.001602612	0.00205665	0.002015853	0.001305565	0.001877798	0.001981996	0.00200194	0.001885833	0.001833782	0.001802654	0.001961206	0.001854128	0.001832745	0.002076693	0.00215066	0.001774904	0.001584307	0.001696912	0.001728871	0.001843906	0.002027992	0.00148195	0.001657606	0.001711361	0.001789146	0.001401037	0.001553388	0.001723478	0.001394063
K12407	0.001392661	0.001533791	0.001275166	0.0017709	0.001515791	0.001714278	0.001977723	0.001548621	0.00124878	0.001211908	0.001398958	0.001334392	0.001625904	0.001855068	0.001260796	0.001924357	0.0012179	0.001396963	0.001287142	0.001354006	0.001553208	0.001326485	0.001376435	0.001481014	0.001176622	0.000482152	0.001529508	0.001497411	0.001546503	0.001033164	0.001039773	0.001274508	0.001396842	0.001939679	0.001394959	0.001455632	0.001243662	0.001302093	0.001552204	0.00138846	0.002024405	0.001671018	0.001599299	0.001608433	0.000940917	0.001778394	0.001632084	0.001459249	0.001461439	0.001140485	0.001186325	0.001230792	0.001180477	0.00164862	0.001726892	0.001666952	0.001819001	0.00131888	0.001835217	0.001783175	0.001651273	0.00139417	0.001129013	0.001895556	0.001525454	0.001296274	0.001585271	0.001579528	0.001837681	0.001802413	0.001566865	0.000792024	0.001404275	0.001367278	0.00130498	0.001850886	0.001122261	0.001686734	0.001224535	0.001363414	0.001442251	0.001389975	0.001809965	0.00086998	0.001461683	0.001364092	0.001562907	0.001360196	0.001473611	0.001444865	0.001355577
K12409	0.000754798	0.000614442	0.0009756	0.000362176	0.000801404	0.000328619	0.001046756	0.000623381	0.000806391	0.000788056	0.00084091	0.000890572	0.000612357	0.001158169	0.000877794	6.14E-05	0.000899536	0.000845276	0.000652013	0.000848927	0.000526481	0.000887707	0.000783398	0.000550549	0.001054201	0.001019166	0.000862811	0.000675442	0.000458893	0.000834976	0.001013572	0.000820578	0.000742285	0.00157016	0.000829061	0.000656098	0.000972694	0.000807488	0.000544446	0.000650864	0.001737342	0.000907732	0.000393223	0.000495039	0.00102187	0.00095503	0.000703928	0.000623356	0.000625571	0.000974532	0.000749566	0.00088457	0.000751799	0.000874122	0.001191181	0.001038366	0.001060248	0.000643822	0.000551274	0.000513568	0.000593898	0.000568045	0.001007185	0.000719655	0.000583743	0.001005424	0.000400254	0.000506512	0.000223568	0.001480891	0.000483551	0.001050328	0.000617601	0.000816992	0.000854108	0.000306692	0.000770777	0.000399622	0.000958776	0.000713419	0.000621359	0.000607452	0.001517234	0.001128821	0.000916994	0.001030368	0.000628592	0.000840881	0.000702999	0.000706785	0.001042027
K12506	0.001720008	0.001762488	0.001724879	0.001840604	0.001657087	0.001875016	0.002072518	0.001730104	0.001728676	0.001330018	0.001671763	0.001379591	0.00179597	0.002134094	0.001593594	0.001933818	0.00186241	0.001543755	0.001648931	0.00156291	0.001906527	0.001490571	0.001763662	0.001775136	0.001556746	0.001371982	0.001744258	0.001750403	0.001932759	0.001658241	0.001675005	0.001783948	0.00173668	0.002231886	0.001662045	0.001747201	0.001521718	0.001665162	0.001849984	0.001709005	0.002294304	0.001683679	0.001837882	0.001872046	0.00182079	0.00200858	0.001783812	0.0018698	0.001827856	0.001875548	0.001792788	0.001891645	0.001748449	0.001884545	0.002021999	0.001905806	0.002032621	0.001885244	0.001998942	0.002007547	0.001914543	0.001855176	0.001750684	0.001939874	0.001910193	0.001299999	0.001928698	0.001914466	0.001998136	0.001900013	0.00190855	0.001813192	0.001913668	0.001722262	0.001822882	0.00190567	0.001552532	0.001813777	0.001726716	0.001741487	0.001727169	0.001851606	0.002090557	0.001652293	0.001661684	0.001696762	0.001367163	0.001379895	0.001528382	0.00172366	0.001369766
K12524	0.001717696	0.001758835	0.001722265	0.001837216	0.001657122	0.001880365	0.00207071	0.001722412	0.001735774	0.001546862	0.001673092	0.001385769	0.001797697	0.002123709	0.001592401	0.002255895	0.002036976	0.0015437	0.00162991	0.001563453	0.00190452	0.001495528	0.001754023	0.001795432	0.001548404	0.001371358	0.001742736	0.001749746	0.001923584	0.00177809	0.001635936	0.001937906	0.001732756	0.002337502	0.001664147	0.001742517	0.00152812	0.001636457	0.001836268	0.001694731	0.002293488	0.001687021	0.001926301	0.001881962	0.001836438	0.002002671	0.001781749	0.001856483	0.001829224	0.001866803	0.0018109	0.001888322	0.001740178	0.001874031	0.002029981	0.001895872	0.002029787	0.001906591	0.002003142	0.002009963	0.001915863	0.00185448	0.001765788	0.001944659	0.001914921	0.001303423	0.00192779	0.001950202	0.001990967	0.001891092	0.001862599	0.001816601	0.001932144	0.001809457	0.001794796	0.001908215	0.001601628	0.001775287	0.001734153	0.00175301	0.001638566	0.001857799	0.002088336	0.001615269	0.001638753	0.001711678	0.001413828	0.001392366	0.001560785	0.001712015	0.001382938
K12525	0.001717696	0.001758835	0.001722265	0.001837216	0.001657122	0.001880365	0.00207071	0.001722412	0.001735774	0.001546862	0.001673092	0.001385769	0.001797697	0.002123709	0.001592401	0.002255895	0.002036976	0.0015437	0.00162991	0.001563453	0.00190452	0.001495528	0.001754023	0.001795432	0.001548404	0.001371358	0.001742736	0.001749746	0.001923584	0.00177809	0.001635936	0.001937906	0.001732756	0.002337502	0.001664147	0.001742517	0.00152812	0.001636457	0.001836268	0.001694731	0.002293488	0.001687021	0.001926301	0.001881962	0.001836438	0.002002671	0.001781749	0.001856483	0.001829224	0.001866803	0.0018109	0.001888322	0.001740178	0.001874031	0.002029981	0.001895872	0.002029787	0.001906591	0.002003142	0.002009963	0.001915863	0.00185448	0.001765788	0.001944659	0.001914921	0.001303423	0.00192779	0.001950202	0.001990967	0.001891092	0.001862599	0.001816601	0.001932144	0.001809457	0.001794796	0.001908215	0.001601628	0.001775287	0.001734153	0.00175301	0.001638566	0.001857799	0.002088336	0.001615269	0.001638753	0.001711678	0.001413828	0.001392366	0.001560785	0.001712015	0.001382938
