KO	ERR475468	ERR475469	ERR475470	ERR475471	ERR475473	ERR475474	ERR475476	ERR475477	ERR475478	ERR475480	ERR475481	ERR475482	ERR475483	ERR475484	ERR475485	ERR475486	ERR475487	ERR475488	ERR475491	ERR475492	ERR475493	ERR475494	ERR475495	ERR475497	ERR475499	ERR475500	ERR475501	ERR475503	ERR475504	ERR475508	ERR475509	ERR475512	ERR475513	ERR475514	ERR475515	ERR475516	ERR475517	ERR475519	ERR475520	ERR475521	ERR475522	ERR475523	ERR475524	ERR475525	ERR475526	ERR475527	ERR475529	ERR475531	ERR475532	ERR475533	ERR475534	ERR475539	ERR475540	ERR475541	ERR475545	ERR475547	ERR475548	ERR475549	ERR475550	ERR475553	ERR475555	ERR475557	ERR475560	ERR475562	ERR475563	ERR475564	ERR475565	ERR475566	ERR475567	ERR475568	ERR475569	ERR475570	ERR475571	ERR475572	ERR475573	ERR475574	ERR475575	ERR475576	ERR475577	ERR475578	ERR475579	ERR475580	ERR475581	ERR475582	ERR475585	ERR475586	ERR475588	ERR475589	ERR475591	ERR475592	ERR475594
K00031	21678.42415	14267.81013	10868.15496	17759.49376	18532.06993	15766.90459	24921.19842	17307.14919	32770.75245	16835.41534	10909.54304	26722.30254	16786.61083	10442.19668	11381.44769	10996.01364	9076.112701	18545.59547	18811.116	16162.36015	35824.65677	19454.06163	15814.30929	103343.3245	107861.5325	79673.59121	143239.9005	97302.44667	66846.04413	73938.78648	65562.44028	43720.66761	98273.99504	17812.70197	52720.8555	44122.66262	60049.78951	101402.0306	71580.98113	76740.6569	17005.20572	36594.18658	51560.27153	35795.75414	54391.00809	42258.453	13994.82336	26249.25455	20359.60192	32703.35742	28268.75283	18632.73075	37495.36217	43970.18854	24181.78958	32272.59187	25760.28687	53009.49441	30201.91799	46341.66094	31022.52433	29672.9367	33877.02799	25809.92451	37920.32436	124064.0642	29535.41872	32577.28753	64829.92355	17081.87097	44885.69188	81165.18455	35247.99895	31032.04853	24268.40938	93729.17623	36381.2954	49667.88492	22750.34106	35638.85345	38661.79654	14739.6334	26347.32949	63102.7469	56417.74361	47894.93357	55832.01298	76713.40058	89444.9477	84862.65147	67760.88748
K00033	6996.020591	4229.670666	4352.364286	3902.760173	7570.692641	1672.639015	6902.758021	4662.300243	10195.3769	12519.85046	5463.477056	20133.04006	4282.964745	1186.930529	3858.387775	1717.530303	1454.398598	10278.41104	8390.39968	8817.826623	3276.912987	12391.88033	4650.529108	16761.81494	79621.95509	54998.79652	46284.67468	39145.23708	5194.544764	21085.30128	29647.07304	11245.2845	31233.26903	5084.447948	21378.72671	14665.01468	36654.56613	58176.4656	11694.45192	38599.09383	3336.652372	11944.71887	5387.970619	2987.364022	3431.019697	4726.944163	2470.250311	3685.464286	3299.784869	2597.797619	4444.500903	4039.409524	8454.498184	6472.959928	6618.69265	12285.12229	5723.03179	1389.193111	3238.567363	4526.227668	4434.276134	2339.980181	5397.614069	8172.20177	3082.611895	115572.4024	1554.527914	3319.702165	1716.758282	11192.66777	4813.026623	2375.892848	2041.207798	8301.100555	4610.70303	9529.0735	9258.086004	8603.641718	7766.247403	9060.693981	19121.15152	1816.418257	11912.1342	27961.76619	37183.5147	18168.58366	11807.72345	56584.61798	53961.05016	27556.12294	55807.36041
K00034	3.818181818	0	0	0	0	11	0	7.090909091	2	0	0	0	1.454545455	0	0	0	0	0	0	0	0	0	3.818181818	14	0	42263.45455	7.454545455	0	0	12.18181818	0	102.4285714	0	57.42857143	9	0	0	1.5	0	0	0	0	15.5	0.363636364	0	8.142857143	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	15.14285714	0	0	0	0	0	0	0	2.142857143	6.857142857	0	38	0	0	0	4.714285714	0	5	0	32	0	174.6666667	0	27.28571429	109.5	17	18.5	0.636363636	0
K00036	6919.220591	3758.250666	4237.452857	3668.160173	7293.192641	1598.139015	6651.958021	4520.220243	10065.36261	12172.37046	5219.277056	20139.64895	4275.965755	1083.130529	2289.67349	1717.530303	1454.398598	10265.21104	8132.39968	8795.566623	3241.512987	12368.48033	4516.729108	16735.74351	76585.23286	11245.04197	46104.77569	38068.83708	4583.044764	20820.97501	26448.4559	7298.984499	30330.54522	3177.547948	21374.39337	14541.15754	30771.96792	57802.60274	11479.53763	36821.85669	3277.552372	11935.95887	5345.670619	2975.764022	3285.439697	4405.044163	2402.450311	3650.964286	2950.584869	2065.297619	4226.400903	3550.752381	8169.798184	6071.559928	5844.949793	11096.62229	5665.73179	1389.193111	3147.544506	4525.027668	4389.984705	2297.080181	5325.014069	7576.92177	2967.89761	115592.9224	1554.527914	2862.202165	1404.758282	10786.41348	4468.626623	2197.992848	2020.807798	8282.529127	4175.774459	9487.6735	5973.914575	8211.884576	7454.847403	8793.093981	18500.53152	1598.018257	9234.348485	26653.26619	37006.8147	17904.72652	11688.26345	56586.77798	53709.65016	26856.55628	55803.16041
K00039	390	424.3333333	403	348.5	1327	174.5	1074	673.5	1512	1525.5	721	3299.5	591	136.5	244.5	37.5	69.5	1586	490.5	1286.5	447	1930	616.5	2401	11466.5	2013.5	7271.5	7599	337	1330	2367	392	4674	47	3690.166667	2936.5	5077.833333	10034.5	1848.166667	6551	525.5	1621	214	397.5	282	298.5	186	406	400	122	305	606.5	1062.5	892.5	810.5	686	841.5	40.5	189	281	235.5	48	763	997.5	383	18842	172.5	326	65.5	590.5	597	126	91	978	460	520	746	775	1123.5	1138	1871.5	255.5	1468.5	4650.5	6293	2310	1442.5	8854.5	8079	3893.5	9743
K00040	13471.02294	5730.404762	7153.364286	7282.278571	16565.40476	4723.297619	13569.65714	9780.869481	28442.20476	9543.261905	8164.842857	20665.47619	6266.421429	4692.288095	8852.535714	222.3333333	3098.916667	17236.17619	8197.297619	12727.35476	29898.42381	15740.25714	15289.64199	105700.6905	84274.2619	17210.87143	53611.15476	75670.59048	26643.08333	43422.52143	35711.44524	22630.68095	49691.64048	10718.03095	35678.34524	33081.02381	42774.84524	54565.00238	22350.73571	85688.17381	12362.99286	11574.86667	11202.7881	14101.1184	37677.5381	19137.84048	11224.59762	24667.82143	11222.79524	19236.33333	10837.25476	6489.680952	8852.795238	19521.09286	14453.69524	20612.40476	20147.39524	21448.28571	9763.204762	11123.16429	13557.77143	5688.995238	21429.57619	24953.83571	22111.5	116045.5	23958.07143	18236.07143	2101.25	13574.9619	14860.47143	52934.59048	11774.59048	13096.83333	22407.13095	14629.09048	15530.35	8145.269048	24969.24524	17744.01667	23567.5	5602.864286	20924.0119	54432.60714	55328.03095	20438.33333	9699.983333	58625.35714	66673.77619	37725.81017	56787.45
K00041	9909.722944	4787.904762	6253.285714	6049.928571	13900.57143	4451.047619	11728.35714	7652.519481	17459.45238	7885.428571	6194.142857	16727.64286	4252.904762	3561.404762	8665.5	149	899	13781.97619	7452.714286	9657.738095	21497.35714	12502.85714	10679.67532	82788.92857	65205.42857	10265.07143	45996.57143	53177.35714	24245.66667	22027.7381	30209.45238	8708.880952	33413.04762	8326.880952	23152.09524	25667.04762	26169.88095	40290.92857	11035.5	72110.54762	9892.642857	9697.5	4761.571429	9188.935065	7771.738095	16269.19048	10748.04762	17583.07143	5973.261905	3617.833333	8783.404762	4585.238095	7048.095238	14290.80952	11511.7381	13274.07143	15394.42857	6246.785714	7683.547619	5091.714286	9738.142857	2964.928571	9678.142857	23990.11905	13221.38095	97166	18752.7381	11277.57143	1640.666667	12138.64286	8217.404762	4990.357143	2190.357143	5998.071429	12447.80952	11185.69048	4355.571429	6736.47619	16895.7619	8895.5	21345	3653.214286	16001.04762	26364.02381	46643.71429	17606.69048	6513.166667	47792.35714	56687.14286	26697.49351	46911
K00042	10979.93485	4881.740476	6457.004762	4448.45	8566.65	1996.092857	8354.272824	5676.505195	21575.37619	10003.18333	6213.657143	20705.72302	5969.263492	2695.890476	11518.35	288.8333333	3216.45	13518.70238	12722.90952	10641.5119	12804.0381	15107.64762	8914.032468	41858.38571	89182.31746	35220.1	53400.34444	55828.86667	18760.8881	36192.43968	51731.9381	23359.52857	45812.6881	8617.011905	32379.99762	24907.62143	49226.74376	58571.97381	20557.2881	52874.34048	7642.75	12351.46429	16198.86429	12097.13745	37301.39524	13768.93571	3392.230952	12398.21429	8070.666667	18337.18333	7152.659524	4132.957143	13130.26905	15259.30952	13852.89048	16875.70238	12000.55238	18070.46429	7124.821429	11622.44286	9927.128571	14253.25238	17275.74524	7554.419048	12802.54286	116005.8	8864.654762	9747.37381	4262.390476	12535.41429	12854.64048	51946.4619	12326.96667	15289.07381	14633.71429	25693.7	19720.02381	18863.15476	15095.53333	20192.54762	21948.27381	5898.930952	18473.85	50207.6	39925.95	20576.68333	37298.72143	70836.64762	55491.85952	34266.03874	56136.0119
K00043	390	415	403	348.5	1327	174.5	1074	673.5	1512	1525.5	721	3299.5	591	136.5	244.5	37.5	69.5	1586	490.5	1286.5	447	1930	616.5	2401	11466.5	2013.5	7271.5	7599	337	1330	2367	392	4674	47	3683.5	2936.5	5026.5	10034.5	1841.5	6545	525.5	1621	214	397.5	282	298.5	186	400	400	161.4285714	305	606.5	1062.5	892.5	810.5	686	841.5	40.5	189	281	235.5	48	763	997.5	383	18842	172.5	326	65.5	590.5	597	126	91	978	460	520	746	775	1123.5	1138	1871.5	255.5	1468.5	4650.5	6293	2310	1442.5	8997.166667	8079	3893.5	9745.47619
K00045	390	415	403	348.5	1327	174.5	1074	673.5	1512	1525.5	721	3299.5	591	136.5	244.5	37.5	69.5	1586	490.5	1286.5	447	1930	616.5	2401	11466.5	2013.5	7271.5	7599	337	1330	2367	392	4674	47	3683.5	2936.5	5026.5	10062	1841.5	6545	529.5	1621	214	397.5	282	298.5	186	400	400	122	330	606.5	1062.5	892.5	810.5	686	841.5	40.5	189	281	235.5	48	763	997.5	383	18842	172.5	326	65.5	590.5	597	126	91	978	460	520	746	775	1123.5	1142	1871.5	255.5	1468.5	4650.5	6293	2310	1442.5	8867.5	8079	3893.5	9743
K00046	2495	1290	1520	2247	5963	2733.5	6569.5	2269.5	9616.5	1601.5	2420	3410	960	2707	454	53.5	133.5	4538.5	1112.5	3201	14306.5	3282	6090.5	53424.5	13788.5	2135	7815.5	26371.5	10209	11477.5	6144.5	5279.5	11603	5881.5	6495.5	13492.5	5226	10881.5	3217	48250.5	5094	1655.5	2641	5621.5	4498.5	7914.5	2875	13044.5	2455.5	2603.5	5686.5	2333.5	1326.5	4484.5	6676	3468.5	8782.5	3147	1567.5	483	4253.5	939.5	2976	16452	8106	18869	16730	9230	65.5	1615	3831.5	2538.5	677.5	1185.5	8646	1745.5	1096	1162	8116.5	2569.5	5863.5	2195	7592.5	10170	21625	2325.5	1456	8911	18633	7290.5	10630
K00048	6840.446429	2069.654762	3127.397619	3983.553571	9105.196429	4825.989286	7967.857143	5151.150794	20232.69643	2965.053571	3237.117857	1417.642857	4661.946429	3935.571429	3506.285714	1886	3128.625	8552.142857	5031.005952	4453.446429	28440.85714	3540.607143	11129.48214	96030.35714	10683.1619	5418.246429	3200.946429	41335.02381	28338.51667	37944.57143	6551.420238	28312.21429	21681.77381	12721.13929	17510.97024	23242.10714	20321.80357	14081.86905	11576.66071	53633.52381	10476.60119	1089.125	11285.44643	16074.47143	40168.8881	14326.85714	9867.339286	22931.57143	8159.553571	18472.20833	9928.204762	3234.089286	2465.478571	16709.47619	8337.345238	9699.138095	15609.27857	30329.41071	10914.77976	12406.21429	14789.07143	5259.303571	20519.01786	17010.36905	21854.5	2860.625	23828.3631	18330.32143	5581.666667	3986.678571	11887.77143	57697.48214	15056.98214	10206.125	20129.04762	33524.69048	15981.775	2407.285714	17194.6369	10549.15	13899.91667	4758.089286	14296.55357	31431.60714	22303.33929	807.8333333	1158.958333	1926.77381	19177.26786	14549.23214	1366.875
K00049	466.8	946.1666667	495.6333333	583.1	1616.5	257.7428571	1359.199015	823.8365079	1648.442857	1525.5	969.2	3312.18254	599.4989899	240.3	289.5	37.5	70.25	1599.2	532.5	1310.2	496.4	1959.685714	750.3	2436.5	12611.15556	44637.45455	9479.39899	8765.495238	1058.566667	1621.326263	3132.780952	431.3	5709.485714	67.1	3766.166667	3085.071429	5106.646141	10238.91905	2082.22381	7415.983333	585.4571429	1644.342857	322.3	424.8666667	504.602381	639.2571429	210.2285714	459.5	758.2	1153.833333	564.6333333	1211.1	2752.4	1312.461905	1434.766667	1888.166667	901.0857143	55.5	246.6333333	285.3428571	287.7	90.9	847.8857143	1331.919048	604	18876	211.1666667	800.7	485.1666667	824.2	736.2	388.9	122.4	978	903.1738095	834.9833333	785.6285714	3113.9	1626.233333	2618.914286	2346.809524	483.9	1971	6142.238095	6635.17619	3378.333333	3312.638095	8907.642857	8675.942857	4695.959524	10205.2
K00050	466.8	946.1666667	495.6333333	583.1	1616.5	257.7428571	1359.199015	823.8365079	1648.442857	1525.5	969.2	3312.18254	599.4989899	240.3	289.5	37.5	70.25	1599.2	532.5	1310.2	496.4	1959.685714	750.3	2436.5	12611.15556	44637.45455	9479.39899	8765.495238	1058.566667	1621.326263	3132.780952	431.3	5709.485714	67.1	3766.166667	3085.071429	5106.646141	10238.91905	2082.22381	7415.983333	585.4571429	1644.342857	322.3	424.8666667	504.602381	639.2571429	210.2285714	459.5	758.2	1153.833333	564.6333333	1211.1	2752.4	1312.461905	1434.766667	1888.166667	901.0857143	55.5	246.6333333	285.3428571	287.7	90.9	847.8857143	1331.919048	604	18876	211.1666667	800.7	485.1666667	824.2	736.2	388.9	122.4	978	903.1738095	834.9833333	785.6285714	3113.9	1626.233333	2618.914286	2346.809524	483.9	1971	6142.238095	6635.17619	3378.333333	3312.638095	8907.642857	8675.942857	4695.959524	10205.2
K00052	27653.00445	17538.22502	15577.50517	20492.28423	22736.8784	18509.14527	32775.65528	21289.32523	47010.82811	17773.02127	15136.44484	26660.09365	18638.44401	15769.94779	16264.19579	11046.84697	10985.44461	22843.63928	23973.4459	19479.29026	46795.54106	21514.63687	23588.4071	163267.7318	141313.8347	92684.19843	196350.4431	128066.7349	99060.53085	120645.7736	91589.48652	57234.73375	128964.2552	25406.00361	66472.5491	58565.7096	69971.5978	108254.6236	80069.79579	131582.8366	32368.22175	57182.33472	54886.67095	45711.25715	56247.06042	53643.48782	18040.31252	41051.62751	23445.95261	38181.7344	47920.09373	32990.82694	59915.05323	53086.51172	39389.98059	39535.98071	34426.29935	56475.00949	36146.2619	51700.28872	35267.42094	38623.13484	40461.96874	46494.50785	40661.26161	125185.9213	50562.93015	47104.05282	70402.02275	22303.04769	50945.70156	94272.86475	38693.90361	31566.09571	36013.89118	95935.23687	41674.81736	55584.70354	33076.67876	36663.85228	47089.78596	19498.99668	36619.17795	86052.60098	79696.16107	67750.31664	60318.71853	79505.87613	102058.8571	100632.6031	74431.32981
K00053	27638.75445	17429.47502	15433.50517	20268.53423	22736.8784	18420.14527	32773.65528	21289.32523	46973.82811	17741.02127	15102.44484	26577.29365	18623.44401	15331.94779	15665.88696	11052.84697	10839.64461	22623.63928	23451.4459	19309.29026	46218.54106	21514.63687	23302.4071	163255.1318	137094.0847	92656.79843	196253.4431	127216.6849	98931.28085	116783.2736	90654.98652	56256.73375	127038.7464	25133.80361	66177.9491	58568.0096	69952.9103	107642.3236	80060.79579	131340.9866	30843.22175	57162.33472	54521.42095	45234.25715	55760.06042	52933.23782	18018.31252	40332.8628	23343.45261	38124.7344	47743.29373	32961.82694	56935.80323	51428.36466	38783.33353	39095.98071	34246.29935	56481.60949	35959.2619	51662.28872	35225.42094	38490.13484	40356.96874	46350.50785	40509.26161	125185.9213	50562.93015	46972.05282	70387.02275	22012.04769	50422.99568	93493.86475	38666.10361	31593.49571	35365.14118	95912.03687	41627.01736	55391.45354	32900.47876	36663.85228	45340.08008	19488.99668	34670.17795	86026.60098	78560.07872	67608.81664	60301.96853	78893.62613	102072.2571	98642.01484	74438.37981
K00054	133	103.8571429	65	17	8	209	191.2561576	8	98.28571429	7	13.45714286	103.8571429	19.28571429	12.85714286	6.285714286	0	0	14.28571429	181.1428571	22.42857143	109.5714286	35.42857143	55.71428571	579.7142857	304.1428571	140	6462	553.2380952	807.5714286	181	2261	4	681.0952381	23	60.71428571	220.1428571	347.6699507	1104.428571	578	412	22.14285714	203.7142857	729.7142857	42.85714286	13.14285714	198.2857143	189.2857143	423.7142857	50	299.5714286	25.14285714	109	351.2857143	25.71428571	33.71428571	241.6857143	2.6	199.7142857	150.4285714	62	258.8571429	354.2857143	100	445	201.4285714	39	268.5714286	75.85714286	660.8571429	62	785.7142857	57.57142857	182	20.28571429	7.428571429	142	111.8571429	711	387	113	1396.714286	180.7142857	124.7142857	391.4285714	135.8571429	3163.857143	17	631.5714286	348	354.1428571	867.2857143
K00057	29911.178	17615.24226	15862.08691	22150.02995	25051.0549	20817.62519	49312.7268	21256.24997	51042.04352	18266.54553	14567.99694	29637.57577	18943.05031	23690.50232	23811.68696	11102.94607	11226.14739	23994.52189	24264.86281	18901.17264	53146.09676	23117.89166	24458.51715	159763.9341	153038.6003	89897.93585	177884.4823	149106.4582	99519.52555	107896.2758	87136.20651	59409.29191	123160.7258	57123.17172	67955.8041	62172.02684	77567.21492	142290.4599	78936.66438	139495.435	67304.03913	69770.3803	60704.80749	50321.94822	67775.20807	78467.20702	19525.60218	44073.12287	26336.30716	44031.73939	42334.95134	31482.86137	46110.67773	62329.05678	55039.33182	60179.84756	52944.18256	59955.3345	41482.67229	52618.73723	37510.73855	42985.63577	44014.6911	61516.50329	49877.47823	126314.709	49216.21936	47648.22857	67936.49339	38644.73673	54624.14889	92018.21765	40705.79848	35049.35919	40790.05543	116698.5412	57891.42888	60890.79025	35179.64509	42230.13012	56462.77672	18761.74466	72684.28264	86620.02126	93124.86289	56115.04459	66151.04163	85572.93795	103837.331	98057.04182	74799.70929
K00058	29797.61112	19483.49725	17866.12295	22319.9259	25924.10896	20833.4925	50763.10842	22118.83523	50537.00335	17910.56127	16236.8515	27478.69532	18977.93623	26454.18723	20639.36315	11062.32697	11108.81905	24387.36762	23962.3159	19723.75565	54100.82939	23117.52909	25759.71067	163883.2018	152472.3963	93375.58399	198199.6976	156331.3405	114974.8625	122015.7514	99408.01145	59141.18502	138138.1525	57572.08329	67546.77235	65484.87373	70712.87152	124152.398	81473.06467	145347.2582	73786.2962	57201.15417	59503.23872	53221.41492	69647.77622	85854.51234	19272.24966	43012.57503	26690.01039	45825.93107	50465.85905	34412.80655	64565.84545	64880.50077	61949.82797	59920.9346	53842.07602	60069.31449	39933.85357	52511.52872	36993.94761	43577.77651	44356.08993	59006.60618	47670.40518	126039.6442	53114.99015	49098.06782	71518.60609	38171.76103	55051.79631	99923.68578	39498.25861	33718.62738	41673.45118	107100.4639	42474.47958	63785.66005	35193.7932	42246.66212	53712.6773	20687.00668	73761.20795	89653.5682	96459.83388	68839.40902	77117.96965	85152.26947	104009.9376	104815.4493	74708.70481
K00059	30852.05679	20011.09075	18238.08691	22560.42692	25930.93369	22435.82155	50973.2868	22308.36997	51122.07504	16190.8716	16236.14845	29607.79759	19456.05031	26583.67444	24210.99242	9554.395766	10293.75345	24681.47704	24796.8616	19904.7484	54889.36949	23308.89166	26184.42624	163685.2977	154147.4791	93834.43525	198416.9514	157549.2191	117742.3256	120424.2043	99586.63075	54763.94736	140181.8167	55274.16081	69133.0441	66057.78442	77807.10318	144846.7532	81794.42438	146770.7986	75324.91792	69850.07727	59057.04992	54353.39428	70725.25504	86952.56702	20130.68218	44757.12287	26715.97383	46711.01939	54468.67103	34739.86137	67321.04379	66643.32223	62367.66515	60713.83241	54018.63711	61384.68722	41545.70865	53014.74086	38377.67795	44485.02971	44232.22322	62601.41602	50555.02369	126270.3647	53585.15875	49127.44069	71657.49339	39108.46521	56175.39131	100539.4298	40646.67726	33628.63071	42576.1524	116792.6322	56768.44464	63880.99025	35186.56388	41967.37255	59862.62521	20776.22951	74680.95416	91943.90611	99288.06289	68776.26035	78905.34224	86352.72098	102218.9625	107718.117	74631.10323
K00060	1348.142857	2236.821429	957.2011905	936.9821429	1689.946429	1336.596429	896.9406814	641.4464286	2862.071429	76.33333333	548.3214286	103.9027778	64.23827561	1208.308333	530.125	1.333333333	74.30357143	134.7738095	396.1428571	144.1547619	759.7559524	883.2202381	612.9285714	454.0178571	16027.28889	62068.91526	3934.52399	29787.56548	15659.65357	4323.013167	12007.5631	1279.488095	10023.97024	635.6690476	1269.458333	1723.784524	40.44971264	16398.31548	1359.875	8505.582143	100.6488095	58.89285714	7550.785714	727.2988095	3517.269048	7094.95	131.5	1156.125	3435.988095	4576.779762	2258.407143	1629.071429	7980.329762	3191.864286	4055.458333	6247.688095	4304.059524	377.5178571	241.5797619	136.75	100.625	11593.125	1481.208333	766.7083333	565.8035714	0	1631.654762	2035.89881	1305.738095	360.3559524	3769.911905	4993.136905	140.5892857	415.125	4517.909524	724.6071429	226.227381	20345.90833	573.0633117	8223.715476	969.952381	2058.988095	3161.410714	3316.541667	3776.339286	2060.791667	28477.625	16898.5	3981.27381	4907.470238	705.3154762
